id,phrase,classes
777,remind:wide:task:cover:humanitarian:aid:evacu:nation:conflict:prevent:separ:forc:war:parti,evacuatie
778,result:public:opinion:parliament:includ:begin:deeper:polit:thought:issu:involv:resolv:crise:mean:arm:forc:compon,scala
779,reform:train:exampl:drive:lesson:school:age:children:emerg:brake:drive:school:systematis:activ:passiv:safeti:compon:right:mean:tax:incent:car:manufactur:modif:infrastructur:complet:elimin:black:spot:real:issu:intellig:road:safeti:polici,prijsklasse
780,extrem:import:except:limit,reikwijdte
781,origin:commiss:propos:amend:direct:runaway:success:standardis:poor:exist:instal:kept:outsid:direct,bereik
782,doe:hold:doe:provid:interest:idea,reeks
783,turn:communiti:measur,scala
784,citizen:member:access:wide:inform:concern:factor:affect:health:way:public:health:system:countri:meet:need,spectrum
785,nation:argument:simpli:suffici:transpar:cover:particular:wide:econom:non-econom:criteria,spectrum
786,goe:say:wide:aquat:environ:requir:wide:differ:set:rule,verschillend
787,principl:committe:agricultur:welcom:initi:cours:formul:reserv,twijfel
788,disagre:entir:poetter:say:nuclear:power:includ:option,mogelijkheid
789,doe:committe:understand:profession:equip:involv,reeks
790,wide:product:avail:result:risk:consum:safeti:health:new:legisl:approach:requir,product
791,reason:awar:problem:danger:possibl:access:bring:support:propos:reserv,mogelijkheid
792,subject:threat:nuclear:facil:aftermath:septemb:commiss:establish:appropri:institut:instrument:prepar:month:thorough:analysi:option:reduc:threat:pose:deliber:crash:aircraft:act:malic:nuclear:facil:includ:prospect:benefit:transfer:spent:fuel:dri:storag:facil:robust:act:malic:suspend:reprocess:stock:liquid:high-level:radioact:wast:vitrifi:use:immobilis:programm:surplus:plutonium,reeks
793,member:committe:cultur:youth:educ:media:sport:concern:research:confin:elit:come:build:european:research:area:research:share:younger:research:relev:institut:univers,verschillende
794,european:chemic:industri:consult:far:late:attempt:self-regul:product:stewardship:long:research:initi:confid:chemic:complet:ignor:rapporteur:report,range
795,pleas:say:common:posit:stage:clear:indic:separ:articl:import:member:state:provid:disabl:user:wide:servic:ensur:disabl:user:sort:choic:servic:consum:expect,scala
796,mean:member:state:particip:market:legal:secur:guarante:servic:general:provis:servic:guarante:term:suppli:demand,dienstenpakket
797,amend:explanatori:deal:subject:accept:amend:nos,reeks
798,question:recognit:wider:collater:irb:approach:receiv:good:deal:attent,dienden
799,key:focus:commiss:effort:lie:ensur:specif:featur:european:union:context:includ:wider:institut:regim:appli:fulli:reflect:new:regim,verscheidenheid
800,talk:parliament:possibl:express:opinion,opinie
801,addit:repress:measur:fundament:look:tri:address:root:caus:poverti:war:oppress:issu:lead:terror,voedingsbodem
802,amend:adopt:committe:improv:common:posit:point:pleas:support:said,aantal
803,hous:clear:wish:investor:given:access:wide:differ:equiti,scala
804,elect:observ:come:conclus:elect:did:reflect:zimbabw:list:shortcom:elect,aantal
805,extend:tri:test:programm:manag:avoid:usual:problem:inher:get:new:programm:ground:draw:experi:know-how:tempus:incorpor:improv:doubt:encourag:rapid:diversif:univers:studi:avail:cooper:euro-mediterranean:partner,aanbod
806,agre:tackl:issu:secur:safeti:broad:sens:word:part:have:discuss:manag:secur:europ:follow:terrorist:attack:septemb:part:adopt:broader:perspect:safeti:issu:food:safeti:transport:safeti:initi:need:taken:later:year:budget,aantal
807,strengthen:strateg:associ:union:russia:base:share:valu:essenti:compon:democraci:rule:law:respect:human:right,waardenstelstel
808,mention:situat:venezuela:central:america:just:countri:countri:posit:progress:obiol:germà:said:practic:forgotten,reeks
809,bear:mind:product:talk:just:cosmet:face:toothpast:sunscreen:babi:product:len:cleanser,reinigingsvloeistoffen
810,safeguard:euratom:treati:provid:control:extend:mean:expertis:joint:research:centr:non-prolifer:fissil:materi:cours:use:terrorist:attack,splijtbaar
811,bear:mind:differ:opinion:previous:govern:election-winn:issu:status:law:social:dialogu:public:procur:exampl:possibl:chang:hungari:posit:access:exclud:believ:jeopardis,reeks
812,far:phase:measur:commiss:propos:effect:doubl:level:protect:wide:good:impact:especi:heavili:spirit:tobacco,reeks
813,way:guarante:futur:hand:market:supplier:offer:consum:complet:hand:citizen:consum:offer:greatest:possibl:freedom:choic,aanbod
814,urgent:need:direct:muscl:bone:problem,beenderproblematiek
815,wide:instrument:dispos:tackl:root:caus:terror:term:poverti:econom:develop:institut:build:rule:law,instrumentarium
816,earl:stockton:point:direct:varieti:term:identifi:work:cover:left:determin:nation:law:group:fail:benefit:protect:afford,earl
817,communiti:budget:accord:tripartit:agreement:court:access:wide:inform:bank:oper:mandat:entitl:addit:inform:desir,reeks
818,commiss:right:think:difficult:issu:remain:resolv:grate:presid:council:come:number:propos,reeks
819,wide:contact:actor:involv:taken:opportun:construct:solut,aantal
820,physic:promot:health:competit:sport:develop:social:skill:friendship:team:spirit:solidar:commit:persever:fair:play,diverse
821,outlin:construct:propos:world:polici:environ:peac:freedom:express:combat:hunger:diseas,reeks
822,way:presid:believ:respond:difficult:situat:experienc:latin:american:countri:creat:extens:relat:region:culmin:parliament:want:come:summit:head:mexico:hope:agreement:lead:way:strateg:bi-region:partnership:result:global:partnership:want,netwerk
823,president-in-offic:realli:admir:today:consid:subject:address:rang:iraq:crisi:stray:dog:athen,spectrum
824,furthermor:rule:set:propos:specifi:remedi:action:carri:liabl:oper,scala
825,third:establish:project:common:energi:network:allow:specif:defin:prioriti:facilit:invest:public:privat:energi:sector:futur:european:union:player:differ:european:union:govern,gamma
826,meantim:opportun:look:institut:legal:basi:argument:look:implic:propos:develop:social:economi:european:union:tri:deal:profound:chang,reeks
827,nonetheless:embodi:univers:conscienc:transcend:state:claim:dominiqu:villepin:basi:repres:broad:countri:use:stabilis:iraq,spectrum
828,equal:import:high:emot:exist:exagger:differ:polici:matter,allerlei
829,cooper:ukrain:base:partnership:cooper:agreement:introduc:legal:framework:cooper:broad:sector:especi:mention:thing:energi:trade:invest:justic:intern:affair:legisl:rapproch:environ:transport:region:cross-bord:cooper,aantal
830,fortun:european:union:panopli:mean:act:diplomat:arm:peacekeep,arsenaal
831,cradl:democraci:welcom:countri:enter:democraci,wieg
832,industri:involv:specif:issu:present:today,aantal
833,invent:rule:basi:ban:transit:lorri:seven:half:tonn:vast:good:practic:construct:sector:effect:august:section:municip:kundl:ampass:joke:debat:have,reeks
834,short:measur:taken:reduc:differ:exist:nation:economi,reeks
835,women:continu:role:especi:farm:invis:worker:refer:just:appar:agricultur:statist:accord:proport:women:vari:slight:deni:wide:task:women:work:farm:men,takenspectrum
836,strengthen:pension:provis:prioriti:age:retir:rais:supplementari:form:financ:increas:increas:long-term:privat:save,financieringsvormen
837,debat:committe:word:non-profession:group:europ:said:accept:compromis:non-profession:delet,niet-professioneel
838,non-road:mobil:machineri:construct:equip:barg:sort:nich:equip:brought:sensibl:control:put:end:lot:smelli:diesel:fume:emiss:sort:strang:place:prompt:complaint,scala
839,propos:rememb:basic:option:current:discuss:intergovernment:confer,waaier
840,wide:option:agreement:today:reach:commiss:commission:area:respons:shall:overse:ongo:handl:unresolv:issu:shall:necessari:propos:necessari:measur:good,scala
841,furthermor:rule:set:propos:specifi:remedi:action:carri:oper:liabl,aansprakelijke
842,pursu:polit:dialogu:countri:includ:asia-europ:meet:foreign:minist:level:april,voortzetten
843,communic:propos:measur:assist:sector:effort:defin:strategi:view:new:market:challeng:view:end:import:quota:januari,reeks
844,contrast:servic:help:determin:way:vote:elect:servic:general:avail:especi:servic:provid:behalf:region:local:author,stembus
845,heard:dread:account:children:young:grandmoth:age:women:age:mother:victim:systemat:rape:kind:weapon:war,leeftijd
846,ask:parliament:understand:margin:flexibl:exist:imposs:entir:reconsid:fundament:point:propos:new:trans-european:network:approv:urgent:countri:new:member:state:includ:union,groot
847,countri:mediterranean:middl:east:face:broad:challeng:polit:econom:social,diverse
848,given:wide:natur:report:possibl:address:concern:rais:endeavour:address:key:issu,uitgebreidheid
849,committe:region:polici:transport:tourism:agre:includ:propos:parliament:read:propos:definit:driver:applic:direct:subject:control,bestuurder
850,elabor:doctrin:subsidiar:clarifi:scope:european:union:power:enhanc:democrat:account:simplifi:legal:instrument:union:act,pakket
851,list:legisl:illustr:depth:field:includ:environ:transport:cultur:exchang:financi:servic:consum:protect,uiteenlopend
852,issu:transatlant:relationship:european:union:engag:africa:need:strengthen:relat:russia:asia:report:real:last:progress,kwestie
853,rural:develop:programm:provid:support:wide:forest:activ:provid:fund:prevent:fire:restor:forest:damag:fire:accord:prioriti:decid:member:state,uiteenlopende
854,presid:honour:member:right:observ:question:posit:agenda:trans-atlant:relat:goe:far:econom:cooper:trade:relationship:doe:encompass:subject,scala
855,commit:member:state:enter:monterrey:confer:reflect:union:lead:role:intern:effort:accomplish:millennium:object:express:polici:measur:decis:concern:alloc:financi:resourc,scala
856,access:countri:entail:legal:adapt:order:place:equal:foot:area:custom:economi:competit,reeks
857,awar:face:challeng:grow:hostil:unchr:member:state:concept:countri:resolut:develop:thrown:sharp:relief:reject:draft:resolut:chechnya:zimbabw:year:unchr,reeks
858,propos:direct:incorpor:communiti:law:intern:rule:govern:discharg:base:global:agreement:marpol:specifi:contravent:discharg:rule:crimin:offenc:provid:guidanc:concern:natur:penalti:impos,reeks
859,extent:union:polici:grow:specialis:involv:difficult:detail,reikwijdte
860,creation:intern:instrument:area:help:consolid:sovereign:cultur:right:countri:foster:develop:public:polici:intern:cooper:ensur:cultur:product:consid:merchandis:merci:free:trade:citizen:fundament:right:access:wide:cultur:good,gevarieerd
861,aim:reduc:demand:artifici:addit:creat:advertis:pseudoscientif:lobbi:ensur:consum:access:wide:genuin:safe:highqual:organ:food,pseudo-wetenschappelijke
862,accept:commiss:futur,marge
863,european:union:provid:instrument:help:author:carri:necessari:reform,reeks
864,discuss:european:union:china:right:broad:topic:includ:region:secur:human:right:environ:educ:migrat:climat:chang:transport,scala
865,rural:develop:programm:provid:support:broad:forestri:activ:fund:prevent:fire:restor:forest:suffer:damag,reeks
866,occup:hazard:extrem:broad:risk:harm:health:effect:develop:chronic:diseas:consider,beroepsrisico
867,let:turn:commiss:propos:propos:improv:addit,aantal
868,report:propos:measur:relat:educ:train:teacher:trainer:code:conduct:inform:illeg:suspici:activ:network,aantal
869,consid:implement:perman:support:measur:area:environ:given:territori:region:natur:reserv:protect:area,pakket
870,presid:success:enlarg:european:union:trigger:emot:date:enlarg:caus:misgiv:european:involv:turkey,uiteenlopende
871,instrument:hand:push:case:forward:bilater:multilater,beschikbare
872,make:requir:data:tonn:import:medium-s:enterpris:depend:potenti:risk:substanc:quantiti:produc,bereik
873,ensur:broad:energi:sourc:low:carbon,scala
874,combat:effect:possibl:need:offer:women:men:adolesc:complet:care:servic,scala
875,presid:sought:month:june:build:broad:exist:commit,scala
876,viabl:divers:energi:sourc:quick:wide:suppli:arrang:network:convey:essenc:bedroom:cold,scala
877,vast:product:apart:exempt:includ:praiseworthi:propos:forget:talk:specif:issu,talrijke
878,fact:report:adopt:committe:unanim:abstent:show:wide:member:polit:famili:commiss:word:view:fact:commiss:ought:stir:long:communic:share:renew:energi:present,gesteunde
879,necessari:project:yield:return:invest:wide:option:avail,scala
880,believ:basi:fact:margin:suppli:chain:absorb:duti:import:cost:spread:product:distribut:chain,distributieketen
881,region:product:foodstuff:support:region:develop:broaden:tourist:attract:includ:agro-tour,waaier
882,help:preserv:natur:cultur:heritag:extend:high-qual:product:grow:number:demand:well-inform:consum,keus
883,feel:main:issu:previous:situat:led:legisl:process:limbo:longer:reason:exist:repeal,reeks
884,report:provid:exampl,talloze
885,franc:tackl:problem:instal:latest:modern:nuclear:reactor:extent:suppli:electr:need,type
886,clear:settlement:issu:cours:work:tri:determin:best:measur:legisl:deliv:improv:competit:area,reeks
887,high:detail:report:deal:wide:subject,scala
888,know:problem:forest:fire:disast:wave:away:overnight:magic:wand:particular:given:complex:factor:climat:neglig:crime:human,complex
889,cornillet:quot:reveal:figur,reeks
890,second:point:strong:emphasi:wide:approach:regard:need:prevent:user:local:servic:activ:involv:level:global:strategi:area:prevent,scala
891,belder:report:meant:exhaust:cover:violat:commit:republ:china:term:intern:trade:commit:wto:dump:guis:counterfeit:piraci:obstacl:face:china:trade:partner:access:market:human:right,handelstoezeggingen
892,base:wide:inform:sourc:includ:offici:govern:data:analys:turkish:non-government:organis:intern:institut,scala
893,know:method:involv:compar:assess:result:broader:product:avail:compani:come:market,produktaanbod
894,number:concern:forestal:distort:singl:market:creat:new:european:monetari:seek:real:exchang:rate,bandbreedte
895,treati:establish:use:procedur:maximum:econom:guidelin:converg:programm:procedur:cover:excess:deficit:order:secur:effect:coordin,reeks
896,technic:improv:tri:work,vele
897,instanc:mrs:péri:tackl:issu:agreement:come:problem:market:problem:refer:clear:remind:hous:profession:organ:fit:free:market:situat:mrs:péri:perfect:awar:consequ:bodi:repres:departur:basic:rule:membership:profession:organ:compulsori:far,serie
898,thank:commiss:taken:measur:includ:buy:beef:export:ban:protect:consum,aantal
899,gave:rise:need:gradual:harmon:member:state:provis:differ:area:traffic:transport,aantal
900,cours:volley:warn:shot:fire:recent:franc:milit:fascist:limit,draagwijdte
901,awar:possibl:aris:month:new:treati:ratifi:negoti:entri:malta:cyprus:candid:eastern:europ:start:decis:taken:member:monetari:union:final:financi:commit:renew,waaier
902,idea:propos:rocard:report:addit:factor:measur:need:mobil,vele
903,greatest:tragedi:upper:aragón:suffer:result:storm:releas:violent:downpour:lime:caus:ará:gulley:overflow:combin:water:beté:spate:produc:avalanch:water:mud:tree:rock:destroy:drag:wake:eventu:burst:las:niev:campsit:locat:outskirt:biesca,arás
904,energi:centr:establish:eastern:countri:look:encourag:cooper:wide:activ,aantal
905,support:translat:work:literatur:book:wide:languag:overcom:fear,reeks
906,project:possibl:town:countri:region:involv:broad:social:group:generat:new:solidar:develop:social:interact,gastvrijheid
907,plan:cover:wide:sphere:identifi:council:novemb:concentr:number:prioriti,waaier
908,first:allow:intern:bus:compani:compet:direct:nation:bus:compani:long-haul:rout:offer:greater:servic:passeng,waaier
909,studi:show:main:negat:effect:fell:airlin:railway:ferri:compani:organ:port:oper:travel:agenc:financi:organ:identifi:potenti:affect:disadvantag,ferrymaatschappijen
910,packag:address:problem:connect:enlarg:connect:financi:perspect:whilst:take:account:financi:implic:common:agricultur:polici:reorgan:restructur:structur:fund:relat:issu,bestrijkt
911,continu:absurd:ban:trawler:fleet:member:state:catch:speci:brought:net:return:sea:benefit:stock,aantal
912,work:ministri:defenc:year:want:start:debat:strict:need:procur:rocket:legitim:mean:defenc:threat:cyprus,reikwijdte
913,commiss:propos:translat:result:consult:practic:measur,aantal
914,european:institut:mea:culpa:inertia:today:leav:asid:disburs:econom:aid:way:useless:time:schizophren:abandon:albania:polit:elect:berisha:nation:intern:hero:drop:ground:fraud:undu:pressur:elect,allerlei
915,draw:attent:new:point:commiss:report:emphasi:place:question:wage:spread:base:exampl:unit:state:mythic:downward:flexibl:regard:unfortun:refer:fail:consid:situat:portug:wage:compar:unit:state:downward:flexibl:exacerb:social:inequ:limit:accept:sake,loonwaaier
916,madam:presid:commission:ladi:gentlemen:turn:congratul:rapporteur:packag:resolut:discharg:particular:terri:wynn:main:speak:report:discharg:financi:year:work:issu:cover:skill,aantal
917,introduct:legisl:measur:control:ownership:ship:prior:cours:registr,reeks
918,member:state:european:union:set:inform:system:europol:intergovernment:level:sis:schengen:multilater:basi,tal
919,commission:fischler:feel:disappoint:anger:lack:understand:shown:difficult:posit:commerci:part-tim:beekeep:consequ:agricultur:environ:bee:rais:ensur:pollin:import:ecolog:econom:point:view:take,deeltijdimkers
920,commiss:document:cover:issu,geheel
921,presid:despit:multipl:difficulti:face:get:truth:matter:awar:differ:interpret:fact:succeed:get:general:pictur:situat:thank:excel:work:gordon:adam,reeks
922,committe:civil:liberti:invit:european:union:come:favour:instrument:fight:sex:tourism:call:draftsman:committe:women:right:specifi:opinion:travel:abroad:abus:children:sexual,scala
923,briefli:add:discuss:problem:polit:debat:deal:mainten:contractu:regul:prepar:custom:union:associ:council,allerlei
924,larger:wage:wage:flexibl:generous:benefit:differ:employ:level:mrs:carlsson:certain:differ:unemploy,loonwaaier
925,suggest:communiti:programm:includ:stop:daphn:develop:use:effect:combat:traffick:women:support:victim:enabl:rebuild:live,verruimd
926,radiat:say:wider:diseas:epidemiolog:studi:predict,reeks
927,prove:lever:firm:establish:desir:unrestrict:citizenship:women:access:polit:respons,concreet
928,depth:question:member:parliament:underlin:import:asem:expect:rais,verscheidenheid
929,letter:receiv:constitu:offic:said:measur:commiss:dispos:deal:threat:employ,reeks
930,european:inform:collect:data:system,aantal
931,busi:communiti:access:cheaper:diversifi:suppli:input:capit:good:stand:better:prospect:invest:export:hire:addit:staff,reeks
932,regard:tax:system:prevail:individu:member:state:reason:chang,verscheidenheid
933,intent:impos:layer:procedur:insist:modif:transport:stretch:break:point:term:increas:cost:reduc:effici,bezwijken
934,overlook:fact:free:movement:includ:concern:situat:work:popul,aantal
935,entir:open:particular:involv:weight:relat:close:risk:confus:consum:inconsider,serie
936,committe:transport:object:identif:area:propos:strategi:consid:prioriti:extend:cover:good:transport:clearer:specif:public:transport:encourag:develop:coordin:multi-:intermod:transport,intermodale
937,eib:maintain:complet:close:attitud:eastern:european:environment:organis:bankwatch:eastern:european:public:general:come:publicis:environment:assess:claim:carri:lend:money:infrastructur:programm:eastern:europ,aantal
938,look:close:relev:econom:polit:judici:issu:characteris:hong:kong:life:year:sar,scala
939,nuclear:power:station:requir:secur:measur:possibl:area:longer:habit:accid:occur,landstreek
940,rate:commiss:continu:wide:measur:protect:interest:deaf:support:european:union:deaf,waaier
941,accept:number:innov:commiss:incorpor:text:instanc:creation:field:horizont:action:integr:activ:cultur:sector:singl:project,verschillende
942,european:union:just:econom:communiti:communiti:valu:incorpor:wide:languag:cultur,veelvoud
943,structur:complement:internet:site:run:commiss:promot:interact:communic:young:wide:area:necessarili:integr:communiti:polici,uiteenlopende
944,commiss:took:initi:activ:support:parliament:hold:public:hear:lead:expert:european:countri:believ:shed:light:aspect,diep
945,member:rule:admiss:commerci:communic:wide:law:rule:practic:reflect:divers:religi:cultur:social:valu:held:member:state,toepassingspraktijken
946,oversea:countri:territori:acp:countri:ultraperipher:region:fact:differ:union:right:establish:instrument,verschillende
947,madam:presid:thank:bardong:effort:import:report:wish:comment:titl:fail:justic:subject,dekt
948,hope:commiss:look:area:includ:oil:pipelin:technic:network:agreement:bring:forward:communic:subject:near:futur,netwerkakkoord
949,third:rigid:determin:figur:reject:equal:flexibl:evolv:paramet:penalis:futur:member:hous,aantal
950,point:colleagu:treati:amsterdam:refer:end:discrimin:women:minor:basi:race:ethnic:sexual:orient:disabl,allerlei
951,addit:regard:oct:associ:european:union:commission:nielson:acknowledg:need:present:quick:possibl:wide:propos:intend:countri:status:appropri:current:situat:view:forthcom:associ:agreement:consequ:renew:financi:instrument:alloc:develop,aantal
952,presid:issu:left:address:stage:given:broad:contribut:side:hous:surpris:happen:indonesia:surpris:impot:respons:european:union:tragic:genocid:week:east:timor,waaier
953,echo:presenc:wide:countri:worker:sent:import:link:effect:polici:humanitarian:aid,aantal
954,presid:wish:finnish:presid:success:helsinki:summit:conclud:import:work:undertaken:term,reeks
955,want:point:anxieti:protect:consum:equal:care:over-regul:sector:capac:produc:divers:food,waaier
956,presid:alavano:question:natur:give:food:thought:wide:issu,alexandros
957,comprehens:document:take:account:wide:possibl:risk:recommend:combat:area:site-to-sit:transmiss:secur:measur:curtail:escap:treatment:wast:effluent:method:detect:diagnosi:farrow:rotat:disinfect:equip,scala
958,wonder:particular:read:french:contribut:crown:intervention:propos:nation:polici:coordin:brussel:employ:social:protect:smes:accompani:vast:array:statist:indic:monitor:arrang,verschillende
959,precis:file:rule:document:simpli:disappear:fundament:reform:disciplinari:proceed,archiveringsvoorschriften
960,dimitrakopoulo:leinen:report:cover:wide:issu:consid:framework:igc:take:remaind,scala
961,parliament:certain:devot:consider:behalf:citizen:address:import:agenda:food:safeti:ensur:farmer:oper:product:framework:traceabl:way:fulli:restor:consum:confid:wide:food:product:produc:european:farmer,aanbod
962,note:term:bilater:relat:foreign:minist:greec:turkey:nato:summit:florenc:present:propos:includ:good-neighbour:measur:agenda:negoti:greec:turkey:aim:measur:consolid:climat:secur:harmonis:countri,navo-top
963,note:inexplic:danger:fall:number:on-the-spot:check:carri:regul:compar:previous:year:brought:light:shortcom:insuffici:number:monitor:scheme:programm:co-financ:non-admiss:expenditur,reeks
964,sourc:show:constraint:activ:hitherto:carri:centr:restrict:union:field:caus:wide:differ:inform:gather:nation:centr:link:centr:result:difficult:draw:conclus:inform:use:term:prevent:damag:limit:measur:oper:fight:illeg:traffick,drugsmisbruik
965,ban:identifi:phthalat:precautionari,reeks
966,echo:programm:northern:caucusus:cover:broad:aid:sector:exampl:food:medic:aid:shelter:water:sanit:essenti:relief:item:psycho-soci:assist,scala
967,global:perform:estim:accord:conflict:criteria:well-known:tyre-manufactur,geheel
968,need:lighten:administr:burden:smes:measur:reduc:stigma:bankruptci:long:overdu:wide:fund:instrument:avail:smes:entrepreneur:seek:fund:new:ventur:continu:face:difficulti,verscheidenheid
969,object:four-fold:possibl:activ:justici:european:court:justic:open:possibl:obtain:agreement:arm:export:countri:outsid:intern:code:conduct:difficult:unattract:legal:bind:legal:sanction:involv:danger:involv:arm:trade:open:activ:reluct:countri:arm:order:european:state,reeks
970,comment:daniell:auroi:just:subject:countri:south:add:expert:estim:provid:interest:figur:instanc:usd:billion:recov:tobin-typ:tax:undp:unit:nation:develop:programm:amount:usd:billion:annum:suffici:guarante:minimum:live:condit:hundr:million:depriv:countri,tobin-belasting
971,economi:outermost:region:class:articl:treati:depend:singl:product:limit:product:provid:incent:potenti:diversif:creat:better:condit:produc:actual:mean:abil:produc,aantal
972,occur:overnight:result:vote:declar:rule:provis:issu:reopen:given:alarm:frequenc:machin:work:creat:difficulti,allerlei
973,exampl:far:differ:role:play:voluntari:supplementari:health:insur:concern:coverag:popul:voluntari:supplementari:health:insur:mechan:sweden:franc,varieert
974,measur:moot:european:union:strong:support,reeks
975,know:need:regulatori:polit:measur:ensur:intermod:transport:realli:viabl:futur,intermodale
976,favour:debat:debat:well-organis:give:opportun:hear:wide:moral:author:expert:believ:crucial:ethic:debat,reeks
977,addit:implement:measur:import:commiss:account:statist:inform:studi:action:produc:intern:organis:oecd:intern:labour:organis,diverse
978,committe:develop:cooper:adopt:amend:point:reproduct:health:involv:develop:countri:cooper:partner:involv:ngos:civil:societi:decision-mak,aantal
979,strict:deterior:claus:appli:impact:measur:deterior:water:prohibit:unless:member:invok:limit:derog:claus:turn:subject:meet:condit:includ:environment:impact:econom:analysi:mention,reeks
980,colleagu:fulli:familiar:problem:face:assist:job:insecur:difficulti:legal:establish:belgian:territori:live,vaste
981,welfar:therapeut:econom:ground:essenti:european:veterinarian:access:fullest:possibl:veterinari:medicin:treat:food-produc:anim:keep:consum:health:protect:agenda,aanbod
982,view:commiss:propos:ceil:financi:liabil:classif:societi:european:parliament:attempt:compromis:council:posit:provid:option:instead:fix:limit:member:choos:fit:appropri:ceil,maximumbedrag
983,shock:ldcs:intermediari:flood:europ:banana:sugar:rice:countri:benefit:wide:prefer,uitvalsbasis
984,committe:citizen:freedom:drew:ambiti:report:year:cover:wide:fundament:right,aantal
985,overal:fact:post:block:unfortun:post:approv:exact:make:easi:olaf:oper:author:doe:realli:task:wide:differ:task:cope,uiteenlopende
986,north-south:transport:obtain:wider:possibl:transit:rout,noord-zuidtransporten
987,think:real:challeng:think:want:technolog:inform:advertis:opportun:futur,informatieaanbod
988,manufactur:produc:wide:engin:benefit,serie
989,new:commiss:white:paper:common:polici:offer:current:estim:cost:road:transport:treat:prioriti:resolut:transport:problem:alpin:region:mean:wide:measur:refer:earlier,waaier
990,equal:obvious:intern:collabor:unit:state:russia:essenti:just:order:reduc:huge:cost:question:frequenc:regul:guarante:reliabl:ensur:frequenc:avail:galileo:provid:broad:servic,galileo-systeem
991,basi:report:avail:end:novemb:minist:decid:adopt:resolut:shall:ensur:resolut:follow:deed:word:minist:sure:nation:region:educ:system:depend:countri:provid:greatest:possibl:languag:earli:age:possibl,taal
992,said:point:budget:sixth:research:framework:programm:right:limit,steekt
993,believ:public:support:research:vital:order:ensur:result:benefit:broad:possibl:world,laag
994,fulli:recognis:partnership:partnership:limit:statutori:benefit:instanc:generat:total:annual:cost:eur:million,aantal
995,amend:clarificatori:deal:subject:accept:amend:nos,uiteenlopende
996,vital:risk-sensit:framework:potenti:applic:wide:credit:institut,kredietrisico
997,legisl:minipackag:develop:constitut:reform:adopt:restrict:definit:offenc:promot:terror:provid:greater:guarante:prison:await:trial:extrem:vagu:concept:introduc:case:punish:action:increas:fact:limit:continu:set:right:associ:right:demonstr:total:incompat:current:practic:european:union,schraging
998,council:propos:intend:extend:offenc:liabl:cross-bord:surveil:organis:fraud:offenc:connect:traffick:human:launder:proceed:organis:crime:deal:radioact:materi,oplichting
999,concern:relat:taiwan:fall:categori,omtrent
1000,instead:prioriti:maximis:oper:effect:arm:forc:context:threat:confront,optimalisering
1001,despit:european:student:exchang:programm:exampl:huge:discrep:educ:system,draagwijdte
1002,agre:area:need:increas:focus:sustain:develop:econom:social:environment:term:requir:initi,reeks
1003,posselt:tell:right:decis:headquart:european:polic:colleg:taken:afraid:issu:quick:decis:headquart:colleg:includ:packag:relat:european:agenc:great:controversi,pakket
1004,expert:mission:met:wide:central:local:govern:repres:ngos:oper:area,diverse
1005,just:want:committe:exampl:hominem:argument:danger:produc:area:turn:plant:protect:product:alarm:effect:danger:pesticid:seen,assortiment
1006,precombin:synthet:blood:clot:factor:bring:boundless:low-pric:compound:pharmaceut:industri:origin:assert:quit:simpli:date:demonstr:true,bloedstollingsfactoren
1007,good:support:legisl:europ:parti:committe:ngos:europ,talloze
1008,presid:commission:ladi:gentlemen:high-qual:food:produc:nowaday:meet:wide:requir,uiteenlopende
1009,present:arrang:data:exclus:europ:year:urgent:need:harmonis,duurt
1010,report:seek:broaden:standard:appli:improv:condit:right,doelgroep
1011,far:interven:polit:issu:media:concentr:area:commission:point:clear:cut:weapon:commiss:dispos:regul:monopoli:power:word:freeli:bandi:chamber:even,scala
1012,clear:thing:need:order,aantal
1013,lack:polit:respons:monitor:govern:give:rise:social:environment:econom:consequ:region:concern,verantwoordelijkheidsbesef
1014,common:object:achiev:wide:pension:system,type
1015,case:china:comprehens:ban:export:european:union:product:increas:test:product,diverse
1016,think:legisl:bring:livestock:rear:shepherd:hut:standard:difficult:implement:mountain,herdershutten
1017,need:effect:polici:mountain:region:adapt:mountain:base:manag:devis:joint:elect:repres:public:servic:profession,bergmassief
1018,analysi:exist:framework:thorough:research:undertaken:giovannini:clear:technic:legal:taxat:barrier:root:high:cost:ineffici,aantal
1019,foremost:obtain:ban:carcinogen:substanc:substanc:impair:reproduct:abil,aantal
1020,presid:session:parliament:strasbourg:spend:hour:foreign:affair:committe:discuss:north:korea:benign:stewardship:honour:friend:member:westphalia:week:spend:hour:committe:foreign:affair:human:right:common:secur:defenc:polici:discuss:wide:issu:concentr:iraq:bear:mind:limit:impos:compet:commiss,scala
1021,commiss:introduc:new:instrument:term:activity-bas:manag:annual:polit:strateg:plan:annual:manag:plan,aantal
1022,point:inconsist:doctor:teacher:awar:report:present:year:world:health:organis:cite:famous:horowitz:vicious:circl:accord:ill:creat:poverti:poverti:creat:ill,horowitz
1023,know:hous:exact:job:paid:huge:differ:salari,uiteenlopende
1024,way:proceed:enlarg:huge:econom:condit:countri,variëteit
1025,work:close:issu:concern:transport:secur,allerlei
1026,plan:incorpor:initi:includ:technic:barrier:trade:procur:mutual:recognit:intellectu:properti:competit,gebied
1027,commit:wide:secur:conflict:prevent:key:prioriti,invulling
1028,relat:recit:paragraph:recognis:elector:system:use:differ:european:countri:fact:one-quart:current:mps:turkey:kurdish:origin,verschillende
