id,phrase,classes
260,ask:instanc:forc:disappear:extrajudici:sexual:abus:exclud:law,ejecución
261,mobilis:intern:opinion:seen:prevent:mumia:abu-jam:schedul:decemb,ejecución
262,enorm:terrifi:cruelti:anybodi:consid:execut:ill:type:kept:prison:year:case:canadian:execut:half:hour:appeal:accept:court,ajusticiar
263,hous:turkey:compli:judgement:european:court:human:right:incompat:Öçalan,ajusticiamiento
264,eve:helsinki:european:council:turkey:possibl:applic:join:european:union:decid:context:seen:abdullah:Öçalan:death:sentenc:confirm:turkish:suprem:court:follow:request:stay:european:court:human:right:declar:turkish:author:deliv:prime:minist:ecevit:prefer:legal:complet:includ:appeal,suspensión
265,mutual:consensus:effort:term:budgetari:rationalis:awar:lack:resourc:absenc:financi:autonomi:poor:budget:continu:urgent:issu:resolv,ejecución
266,thank:commission:answer:share:view:parliament:involv:evalu:problem:relat:fifth:framework:programm:previous:programm,ejecución
267,end:resolut:call:european:union:sole:respons:plan:monitor:aid,aplicación
268,countri:maintain:death:penalti:european:union:aim:progress:restrict:scope:respect:strict:condit:set:intern:human:right:instrument:capit:punish:use:establish:moratorium:elimin:complet:death:penalti,ejecución
269,presidenti:elect:unit:state:week:presid:georg:bush:sign:warrant,llamarse
270,establish:singl:legal:area:investig:prosecut:trial:sentenc:concern:type:offenc,ejecutar
271,condemn:illeg:incurs:isra:armi:extrajudici:complet:blockad:occupi:territori:extens:settlement,ejecución
272,persecut:oppos:view:tortur:censorship:media:internet:countri:just:exampl:way:chines:regim:tri:popul:check,ejecutando
273,anybodi:deni:evid:obvious:semant:chang:china:conjug:verb:commit:suicid:transit:verb,ejecución
274,similar:improv:rate:seen:programm:communiti:initi:delay,ejecución
275,structur:fund:bureaucrat:implement:slow:ineffici,labor
276,nation:govern:role:play:free:favour:mep:direct:channel:fund:region,ejecución
277,presid:procedur:deal:control:programm:normal:parliament,ejecución
278,commiss:seek:end:practic:public:particular:cruel:pursu:islam:countri,ejecución
279,european:commiss:continu:play:central:concept:polici,ejecución
280,presid:commission:follow:success:intern:save:life:safiya:husseini:march:year:shock:face:threaten:nigerian:woman:mother:stone:death,nigeriana
281,presid:sad:deni:unpreced:increas:number:iran:past:year,ejecución
282,believ:immedi:danger:avert:commiss:continu:follow:case:close:particular:regard:provis:solid:evid:guarante:fair:trial,ejecución
283,round:condemn:recent:cuban:citizen:carri:follow:summari:trial:express:regret:moratorium:death:penalti:countri:come:end,ejecución
284,spirit:reluct:accept:amend:relat:differ:subject:e-auct:framework:agreement:dynam:purchas:system:competit:dialogu:choic:separ:joint:award:contract:design:work:contract,ejecución
285,extrajudici:punit:demolit:home:stop,ejecución
286,involv:immedi:hundr:thousand:citizen:die:later:horrend:circumst:hunger:march:syria,ejecución
287,far:iraq:concern:seen:unbound:violenc:past:month:pre-empt:strike:alli:guantanamo:abu:ghraib:dread:attempt:justifi:tortur:fear:terrorist:attack:innoc:hostag:hostag:held:right:present:day,ejecución
288,china:matter:urgenc:abandon:plan:carri:guarante:fair:trial:accord:intern:legal:standard,ejecución
289,europ:especi:framework:forthcom:bilater:summit:forc:demand:death:sentenc:impos:tenzin:lift:general:term:moratorium,ejecución
290,charl:taylor:warlord:rule:liberia:brutal:bloodi:dictat:sanction:rape:summari:end:countri:year:civil:war:forc:exil:peace-mak:deal:mediat:nigeria,ejecución
291,concern:stem:discoveri:signific:delay:constitu:project:definit:ten-t:codecid:identif:insuffici:fund:princip:delay,ejecución
292,gross:violat:commit:burmes:armi:ethnic:minor:includ:summari:tortur:rape,ejecución
293,remain:deepli:critic:widespread:atroc:chechnya:includ:extrajudici:aslan:maskhadov,ejecución
294,amnesti:intern:human:right:watch:increas:report:human:right:violat:iran:month:increas:report:regard:death:sentenc:especi:juvenil:offend:member:minor:violat:intern:recognis:criteria:standard,ejecución
295,held:inhuman:condit:month:await:current:poor:health:direct:result:prolong:tortur,ejecución
296,unfortun:idea:conven:council:bad:idea:suffer,resintió
297,restrict:scope:resolut:presid:ahmadinejad:wipe:israel:world:map:wast:opportun:highlight:iran:appar:determin:nuclear:bomb:widespread:human:right:abus:includ:regular:consent:homosexu:commit:act:brand:regim:crime:sexual:chastiti,ejecución
298,number:countri:appli:death:penalti:fallen:number:risen:dramat,ejecución
299,agre:joint:statement:institut:council:commit:present:amend:budget:includ:payment:appropri:necessari:pay:structur:fund:expect,ejecución
300,hope:presidency-in-offic:council:recept:propos:wari:presid:want:maintain:status:quo:ignor:fact:circumst:chang:oper:rule:improv:order:improv:budgetari,ejecución
301,word:come:state:good:intent:quecedo:report:major:parliament:approv:come:make:fund:intent:realiti:berend:report:major:parliament:turn:reject:region:dimens:fund:clear:benefit:countri:major:represent:parliament,ejecutar
302,honour:opportun:assist:project:belong:union:democrat:centr:parti:govern:respons:materi:transit:aid:polit:format:support:unequivoc:spanish:societi:majesti:king:valu:freedom:reconcili:enshrin:spanish:constitut:end:irreconcil:spain:aros:deepest:convict,ejecución
303,presid:commission:ladi:gentlemen:sad:today:discuss:china:violat:human:right:labour:camp:laogai:daili:absolut:chang:today:tomorrow:day:busi:china:busi:opportun:vast:frontier:import:intern:market:europ:absolut:powerless:friend:count:absolut,ejecución
304,think:presid:ladi:gentlemen:vote:favour:agreement:commiss:swift,ejecución
305,final:addit:budgetari:commit:phare:taci:meda:improv:transpar:permit:improv:programm:control,ejecución
306,mark:improv:budget:greater:speed:payment:expect:reason:sound:all-clear,ejecución
307,final:programm:depend:proper:function:xxiii,realización
308,hand:come:heart:matter:basi:articl:inter-institut:agreement:propos:adjust:credit:categori:structur:expenditur:accord:unus:appropri:lost,ejecución
309,commiss:propos:close:monitor:order:ensur:complianc:term:aid:approv:specif:regard:disburs:aid:restructur:plan:restrict:product:capac,ejecución
310,reorient:extrem:import:year:year:budget,ejecución
311,urg:democrat:world:unit:intellectu:persecut:tortur:regim:iran,ejecución
312,present:meda:programm:size:programm:higher:year:level,ejecución
313,first:appar:absenc:legal:foundat:treati:revis:treati:amsterdam:tourism:industri:total:rule:serious:hamper:programm:seek:promot:enhanc:competit:sector,realización
314,say:concern:commission:pinheiro:budget:line:tropic:forest:keen:desir:parliament:line:know:way:line:relat:foreign:action:sustain:consider:delay,ejecución
315,termin:good:programm:unfortun:doe:poor:programm:fact:quit:revers:greater:damag:inflict,ejecución
316,question:death:penalti:particular:legal:administr:condit:govern:address:context:dialogu:continu:rais:futur,ejecución
317,presid:recent:rule:court:justic:rais:question:communiti:budget,ejecución
318,regard:burma:commiss:deplor:widespread:human:right:abus:includ:arbitrari:detent:polit:prison:refuge:forc:reloc:shan:villag:combin:systemat:destruct:karen:shan:karenni:villag:food:suppli:burmes:militari,ejecución
319,distinguish:autonom:pilot:preparatori:action:provid:reliabl:base:decis:budgetari:author:uncontest:budget,ejecución
320,assum:irrevoc:decis:Öçalan:especi,Öcalan
321,happen:past:hous:council:head:world:public:opinion:mobilis:obtain:stay:power:save:life:victim:racist:hatr:egregi:pervers:justic,ejecución
322,stay,ejecución
323,note:countri:death:sentenc:countri,ejecución
324,european:parliament:sensit:human:right:remain:inact:face:greatest:violat:right:systemat:discrimin:violenc:women:today:suffer:afghanistan:public:zaarmeena:just:tragic:exampl,ejecución
325,irrevers:make:extraordinari,ejecución
326,first:know:wave:judici:execut:usa:feder,ejecución
327,case:particular:import:feder,ejecución
328,focuss:effort:specif:area:better:budget:effect:manag:european:polici:success:implement:reform:packag:refer:new:post:request:commiss,ejecución
329,state:retain:death:penalti:carri:given:year,ejecución
330,number:number:prison:number:unit:state:extraordinarili:high:countri:democraci:celebr:appropri:eloqu:term:alexi:tocquevill:centuri,ejecución
331,first:regard:myanmar:colleagu:chris:patten:condemn:hous:constant:violat:human:right:militari:regim:burma:trial:widespread:imposit:forc:labour:enforc:uproot:local:popul:hundr:polit:prison:countri:prison:clear:hinder:free:function:polit:parti,ejecución
332,commiss:opinion:question:regard:delay:project:compet:greek:author,ejecución
333,awar:situat:turkish:prison:mean:ignor:violenc:intransig:prison:fact:case:turkish:author:lost:control:section:prison:constant:report:authorit:sourc:summari:prison:tri:detach:organis:belong:lot:drawn:select:prison:fast:death,ejecución
334,eur:specif:earmark:start:number:state:cover:reconstruct:programm:eur,ejecución
335,threaten:russia:sanction:isol:parliament:stronghold:freedom:express:said:loud:clear:condemn:abus:disappear:concentr:camp:systemat:oppress,ejecución
336,point:rais:budget,ejecución
337,number:speaker:highlight:continu:shortcom:budget:translat:budgetari:author:decis:tangibl:polici:especi:field:foreign:polici,ejecución
338,clear:respons:proper:econom:transfer:task:lie:commiss:subject:discharg:parliament:mean:discharg:agenc,ejecución
339,way:analysi:accept:definit:irish:work:prevent:harass:defin:direct:indirect:inappropri:repeat:behaviour:verbal:physic:natur:direct:person:parti:parti:workplac:work:justifi:consid:violat:individu:right:digniti:work,curso
340,item:report:marinho:behalf:committe:citizen:freedom:right:justic:home:affair:initi:govern:french:republ:kingdom:sweden:kingdom:belgium:adopt:council:framework:decis:european:union:order:freez:asset:evid:cns,ejecución
341,given:preparatori:accord:rule:budget:commiss:realli:doe:requir:legal:basi:preliminari:expens:awar:develop:sis:call:experi:member:state:relat:current:sis:oper,ejecución
342,obtain:stay:cap:face:death:penalti:fact:poland:acced:europ:polish:farmer:deceiv:join:europ:cap:fact:onward:longer,ejecución
343,come:clear:distinct:intellectu:servic:execut:servic:design,ejecutarlo
344,human:right:continu:abus:polit:suppress:accord:amnesti:intern:china:year:countri:combin,ejecución
345,alleg:isra:defenc:forc:involv:extra-judici:human:shield,ejecución
346,rio:polit:framework:sound:poor,ejecución
347,presid:commission:christian:democrat:ppe-d:commit:defenc:valu:human:life:digniti:defenc:fundament:right:freedom:requir:digniti:lead:vigor:condemn:violat:human:life:digniti:repres:death:sentenc:death:stone:hand:strict:applic:islam:law:urg:author:respons:clemenc:order:prevent:ignomini,emanan
348,prepar:summit:issu:relat:disappear:tortur:unfortun:civilian:ali:khanbiev:doctor:doctor:issu:featur:agenda,ejecución
349,certain:moratorium:stone:know:cours:autumn:seri:large-scal:demonstr:iran:favour:human:right:democraci:stone,ejecución
350,author:texa:react:diabol:way:state:court:justic:stand:way,ejecución
351,draft:eu-usa:agreement:extradit:contain:provis:prohibit:extradit:case:imposit:death:penalti,ejecución
352,agre:commiss:best:way:protect:investor:strong:combin:competit:conduct:busi:rule:conflict:rule:best:rule:transpar,ejecución
353,critic:china:inhuman:treatment:north:korean:refuge:sent:face:tortur,ejecutados
354,delight:hous:respond:urgent:need:joint:measur:known:opposit:immin:buddhist:lama:tenzin:delek:rinpoch:given:fair:trial:schedul:earli:decemb:proof:guilt,ejecución
355,given:realiti:budgetari:need:amend:clear:justifi,ejecución
356,person:vision:expand:restructur:head:govern:europ:goal:joint:determin:comment:goal:differ:perspect,ejecución
357,want:clear:iranian:friend:dialogu:negoti:mean:critic:dialogu:iran:listen:criticis:thing:accept:maltreat:oppress:women:stone,ejecución
358,seen:spectacular:action:taken:palestinian:secur:forc:terrorist:forc:deploy:gaza:strip:isra:moratorium:target:re-establish:diplomat:relat:today:announc:ariel:sharon:meet:week:mahmoud:abba,ejecución
359,think:point:famili:law:inherit:differ:nation:order:payment:creditor:countri:debtor:civil:law:solut:improv:resolv:problem:everyday:live,ejecución
360,instead:patent:invent:solut:combin:idea:technic:exampl:car:safeti:system,ejecución
361,signific:fact:sentenc:death:releas:innoc:proven,ejecución
362,close:eye:commiss:programm,ejecución
363,let:highlight:just:reinforc:member:state:respons:improv:expenditur:control:order:achiev:posit:court:auditor:statement:improv:programm:effect:input:parliament:budgetari:review,ejecución
364,impend:son:jong:nam:unusu:volum:inform:come:imprison:extrem:signific,ejecución
365,furthermor:recent:visit:guantánamo:mep:colleagu:hous:vindic:long-held:view:immedi:oppos:long-term:closur:guantánamo:desir:held:extrem:danger:threat:member:state:nation:secur:possibl:deport:individu:face:tortur:return:home:countri:saudi:arabia:egypt:known:want:known:terrorist,ejecutados
366,year:decid:parliament:consider:major:problem:connect:democrat:polici:croatia,constatando
367,draw:attent:page:report:say:regard:provis:inform:public:environment:impact:assess:franc:stage:occur:project,ejecución
368,iran:doe:soon:sign:increas:respect:human:right:reconsid:attitud:tortur:conspiraci:live:non:iranian:citizen:critic:dialogu:review:new:polici:use:differ:polit:mean:iran,ejecución
369,abus:ceas:immedi:step:taken:releas:detent:commut:outstand:sentenc:flog:amput:suspend:enabl:refuge:return:home:fear:retribut:oppos:govern,ejecución
370,agreement:method:possibl:given:case:budget:reli:transfer:bring:budget:line:actual:need,ejecución
371,case:unit:state:case:joseph:dell:concern:case:addit:feel:common:relat:seek:prevent:well-found:certainti:evid:guilt:far:have:verifi:dna:test:necessari:exoner:accus,ejecución
372,eib:general:follow:polici:union:decision-mak:structur:board:governor:compos:financ:minist:member:state:charg:implement:polici:union:duti,ejecución
373,sudanes:govern:appal:record:ruthless:repress:north:south:alik:apart:militari:oper:imprison:tortur:terror:neighbour:peopl,ejecuta
374,resum:ecu:rest:examin:continu:commiss:decis:juli,ejecución
375,common:opinion:essenti:help:work:commiss,ejecución
376,bogus:ruler:enorm:area:respect:anybodi:law:base:summari:rifl:butt:justic:civilian:popul:make:biggest:sacrific:million:refuge:countless:dead,ejecución
377,think:start:decis:general:affair:council:aim:strengthen:european:union:intern:death:penalti:individu:case:increas:focus:determin:urg:unit:state:unit:nation:moratorium:final:outcom:moratorium:cours:abolit:death:penalti,penas
378,contrari:suggest:draft:resolut:today:date:set:case:like:set,ejecución
379,year:univers:moratorium:establish:put:initi:indefinit,ejecución
380,mrs:bennasar:amend:support:committe:women:right:weight:involv:ngos:daphn:programm,ejecución
381,interview:displac:person:osc:kvm:repres:unit:nation:nation:interview:german:arm:forc:camp:paint:shock:pictur:mass:rape:plunder:systemat:destruct:kosovar:albanian:hous:properti,fusilamientos
382,stay:prison:green:prison:await,ejecución
383,refuge:flee:brutal:offens:taliban:villag:raze:ground:summari:mass:grave:abduct:women,ejecución
384,countri:climat:confer:reach:agreement:understood:effort:reach:sound:implement,ejecución
385,articl:treati:requir:commiss:submit:parliament:necessari:inform:expenditur:oper:financi:control:system,ejecución
386,connect:particular:keen:women:involv:plan:programm:think:good:step:right:direct,ejecución
387,appear:council:decis:stay:taken:immin,suspensión
388,instanc:propos:commiss:increas:respons:authoris:offic:commit:payment:bring:end:centralis:prior:approv:transact:financi:control:creation:independ:intern:audit:servic:line:key:requir:improv:financi:manag:lay:opinion,ejecución
389,circumst:surround:begin:year:vietnamese-canadian:citizen:undoubt:support:convict:regard,ejecución
390,fast:simplifi:procedur:programm,ejecución
391,far:easier:portray:terror:commit:palestinian:claim:palestinian:children:sent:battl,ejecución
392,understand:presenc:individu:came:congress:testifi:year:spent:await:declar:innoc:particular:move:particular:valuabl,ejecución
393,joint:contract:award:contract:execut:design:award:appropri:intellectu:servic:provid:qualifi:accord:prevail:legisl:compani:attach,ejecución
394,pse:tabl:amend:ask:commiss:work:consult:consum:group:industri:ensur:clear:unambigu:inform:requir,inequívoco
395,mention:key:point:first:commiss:propos:better:structur:cycl:polici:coordin:base:point:polit:orient:guidelin,ejecución
396,new:budgetari:law:budget:transpar:coher,ejecución
397,budget:account:tradit:cash:account:budget:revenu:expenditur:budgetari:author:requir:check:implement:budget:mean:actual:expenditur:actual:receipt:compar:estim:amount:decid:budget,ejecución
398,refer:particip:region:involv:draft:phase:phase:polici:appropri:applic:articl:possibl:region:ask:committe:region:govern:court:think:principl:subsidiar:violat:final:develop:statut:border:region,ejecución
399,realis:wish:nigerian:govern,ejecución
400,turn:blind:eye:acquiesc:daili:thousand:polit:prison:includ:cuban:usa:israel:support:dismal:dictatorship:genocid:shed:crocodil:tear:fate:paid:agent:imperialist:cuba,ejecución
401,propos:grant:subsequ:stagger:line:aim:technic:support:train:exchang:specialis:staff:seminar:confer:report:olaf:aim:current:programm:brought:forward,ejecución
402,second:parliament:condemn:illeg:israel:carri,ejecución
403,legal:debat:sheikh:yassin:forget:instig:worst:suicid:attack:head:movement:charter:call:destruct:israel:let:forget:physic:elimin:jew:world,ejecución
404,prime:minist:sharon:violat:human:right:ignor:resolut:build:wall:occupi:territori:build:new:settlement:extrajudici:palestinian,ejecución
405,context:head:eye:clear:open:wide:enorm:market:china:repres:closer:look:happen:stadium:happen:iveco:truck:happen:number:place:summari:carri,sumaria
406,tenzin:delek:rinpoch:send:negat:signal:clear:damag:credit:recent:gain:chines:govern:recent:gestur:visit:special:envoy:dalai:lama:tibet:warm:welcom:intern:communiti,ejecución
407,adopt:piec:legisl:signal:commiss:report:sixth:law:sentenc:pend:turkish:parliament,ejecución
408,return:hope:organis:commiss:servic:oper:perfect:chang:introduc:lead:better:budget:directorates-gener,ejecución
409,african:union:urgent:need:help:stop:kill:darfur:villag:bomb:torch:mass:rape:common:aid:crisi:loom,ejecución
410,occup:went:went:abduct,ejecución
411,order:european:energi:network:realiti:prevent:unnecessari:delay:project:particular:european,ejecución
412,institut:role:play:certain:member:hous:draw:council:attent:respons:substanti:polici:agenda:necessari:public:european:project,ejecución
413,somewhat:perplex:commiss:did:accept:modif:sought:clarifi:best:oblig:invest:firm:client:deal:account,ejecución
414,request:parliament:commiss:prepar:joint:declar:commiss:commit:present:assess:budgetari:structur:fund:cohes:fund:program:period:includ:consequ:implement:decommit:rule,ejecución
415,met:council:express:concern:increas:number:random:arrest:tighten:restrict:access:inform:increas:violat:freedom:speech:freedom:religion,ejecución
416,meda:budgetari:line:year:starting-point,ejecución
417,point:ogoni:junta:follow:intern:pressur:promis:programm:disengag:design:hand:power:civilian:author:octob,ejecución
418,question:remain:consider:polit:natur:differ:interpret:altogeth:exclud:plan:basi:scientif:veterinari:pronounc,ejecutar
419,acknowledg:effort:commission:depart:speed:thing:think:commission:understand:unless:speed:process:commiss:respons:lesser:communiti:fund:lower:rate:second:communiti:support:framework,ejecución
420,assert:defenc:object:econom:social:cohes:opinion:committe:budget:highlight:integr:report:concern:difficulti:concern:absorpt:budgetari:financi:appropri:hope:keep:posit:committe:propos:guidelin:posit:concentr:unsatisfactori:rate:ignor:difficulti:experienc:recognis:exceed,ejecución
421,presid:ladi:gentlemen:begin:remind:parliament:assess:report:year:approv:region:develop:plan:present:portugues:govern:halfway:mean:possibl:analys:develop:adapt:current:socio-econom:realiti,ejecución
422,unlik:previous:speaker:say:understand:elaps:evalu,ejecución
423,madam:presid:behalf:express:horror:event:afghanistan:taliban:regim:see:fit:stamp:human:right:truli:appal:way:carri:summari:strip:women:right:imagin,ejecución
424,list:measur:includ:consider:reduct:number:programm:manag:bodi:integr:programm:close:activ:partner:countri:author:thorough:examin:on-go:programm:view:speed:implement:reduc:financi:backlog:thorough:revis:handbook:decentr:phare:programm,ejecución
425,far:overal:budget:concern:outlin:commiss:inform:budgetari:author:juli:confirm:recent:data,ejecución
426,ask:understand:commiss:doe:simpli:promis:realli:tri:ensur:respons:project:level:commiss:level:level:author:carri,ejecución
427,price:critic:regim,ejecución
428,call:algeria:facilit:earli:visit:unit:nation:special:rapporteur:tortur:extra-judici:summari:arbitrari,ejecución
429,prison:increas:accord:amnesti:intern,ejecución
430,appear:actual:death:sentenc:implement,ejecución
431,presid:march:sent:letter:governor:pennsylvania:tom:ridg:death:sentenc:pass:mumia:abu-jam:plan,ejecución
432,presid:wish:tortur:turkey:grate:balanc:tone:clear:goal:set:swoboda:report,suplicio
433,new:rule:come:effect:budget,ejecución
434,took:establish:regul:administr:structur:permit:satisfactori:said:today:earlier:debat:effort:requir,ejecución
435,present:employ:situat:urgent:need:stay:duty-fre:shop:shall:euro:note:coin:purs:wallet,prolongación
436,adopt:joint:resolut:support:strong:express:determin:save:mumia:abu-jam:prevent:abolish:death:penalti,ejecución
437,urg:member:support:resolut:particular:unit:nation:support:univers:moratorium:prelud:abolit,ejecución
438,general:eyadema:seiz:power:constant:violat:human:right:case:tortur:arrest,ejecución
439,moment:debat:chamber:thoma:ridg:governor:pennsylvania:probabl:issu:sign:order,ejecución
440,seek:order:revok:definit,descartada
441,take:opportun:ask:presid:parliament:presid:council:commiss:urgent:make:appeal:unit:state:suspend:derek:rocco:barnabei:battl:capit:punish:battl:civilis:fought:necessari:way:possibl,ejecución
442,welcom:grate:content:morillon:report:think:send:strong:signal:postpon:decis:turkish:govern:confirm:stay:begin:talk:solut:kurdish:question,muerte
443,public:zaarmeena:oblig:wear:burka:denial:right:healthcar:educ:women:exampl:flagrant:violat:human:right:commit:countri,ejecución
444,condemn:await:year:american:prison,ejecución
445,violat:includ:systemat:tortur:illeg:arrest:disappear:paramilitari:death:squad:arrest:trade:unionist:ban:strike:alleg:enforc:sterilis:guererro,ejecución
446,presid:european:parliament:occas:approv:text:death:penalti:assault:human:digniti:human:right:great:piti:establish:death:penalti:exist:american:friend:regrett:number:increas,ejecución
447,day:septemb:feel:import:madam:presid:well-known:sensit:write:governor:virginia:behalf:hous:request:stay,ejecución
448,bush:carri:succeed:remov:issu:death:penalti:elector:campaign:discreet:hypocrit:postpon:elect,ejecución
449,studi:univers:columbia:brought:light:rate:error:commit:year:carri,ejecución
450,believ:right:recal:unit:state:year,ejecución
451,kill:unaccept:circumst:carri:palestinian:author:isra:armi:assassin:polici,ejecución
452,divers:institut:role:institut:consequ:apart:messag:common:exist:specif:divers:viewpoint:suggest:limit:respect:mandat,ejecución
453,realli:broad:field:continu:metaphor:improv:budget:reduc:error:avoid:fraud:turn:minefield,ejecución
454,exampl:consid:heighten:strategi:palestinian:isra:secur:servic:disgrac:unworthi:democrat:strategi:hope:success:increas:furi:frustrat:palestinian,ejecución
455,believ:parliament:tri:prevent,ejecución
456,ensur:suffici:support:stabilis:associ:agreement:grant,aplicación
457,commiss:oppos:impos:separ:design:work,obra
458,understand:basi:propos:set:minimum:threshold:eur:principl:implement:case:unless:minimum:charg:eur:cost:transfer:implement:justifi:judgment,ejecución
459,final:effort:prevent:author:brought:forward:saturday:attempt:avoid:intern:pressur:carri:consid:murder,ejecución
460,presid:commission:committe:region:polici:transport:tourism:believ:parliament:budgetari:author:regular:inform:underway:structur:action:alarm:rais:term:applic:sunset:claus,ejecución
461,view:spiral:unparallel:ruthless:violenc:recent:week:certain:specif:languag:point:finger:blame:act:palestinian:suicid:terrorist:condemn:provoc:destruct:act:extra:judici:excess:forc:isolationist:measur:use:sharon:govern:relat:palestinian,ejecución
462,report:explanatori:statement:includ:follow:word:european:citizen:offer:area:freedom:secur:justic:ensur:crimin:investig:prosecut:penalti:effici:border,cumplimiento
463,presid:commission:amend:budget:debat:today:practic:privat:reveal:state:diseas:endem:payment:appropri:given:question:talk:except:rule,ejecución
464,first:commiss:improv:work:system:preparatori:phase:phase,ejecución
465,declar:council:emphasis:clear:unambigu:repudi:death:penalti:stone,ejecución
466,draw:attent:fact:talk:terrorist:justif:entir:summari:carri:russian:troop:probabl:fast:asleep,ejecución
467,numer:newspap:close:daili:unfortun:number:increas:signific,ejecución
468,presid:point:order:ask:write:presid:bush:governor:texa:protest:lethal:inject:british:citizen:jacki:elliott:week:despit:mount:evid:innoc:crime:convict:death:row:year,ejecución
469,regard:death:penalti:refer:connect:death:penalti:draft:judici:assist:clearer:draft:extradit:point:basi:articl:draft:agreement:mutual:judici:assist:member:state:facil:refus:request:assist:unit:state:america:consid:request:affect:sovereignti:secur:public:order:fundament:interest,ejecución
470,council:condemn:recent:action:cuban:author:notabl:large-scal:arrest:dissid:unfair:trial:arbitrari:excess:sentenc:impos,ejecución
471,council:condemn:recent:action:cuban:author:notabl:large-scal:arrest:dissid:unfair:trial:arbitrari:excess:sentenc:impos,ejecución
472,know:adopt:read:major:import:time:consum:polici:budget,ejecución
473,tell:swoboda:amnesti:intern:talk:term:carri:year:hundr:thousand:jail:maltreat:tortur:wait:vain:fair:trial,ejecución
474,say:behalf:repeat:violat:human:right:non-compli:latest:unit:nation:resolut:isra:govern:ariel:sharon:insist:renew:outsid:framework:intern:law:leav:option:reiter:posit:adopt:hous:resolut:april:commiss:council:strict:appli:second:articl:associ:agreement,ejecución
475,regim:wait:carri:public,ejecución
476,presid:near:year:hous:did:power:prevent:tibetan:tenzin:delek:rinpoch:lobsang:dhondup,ejecución
477,presid:januari:second:anniversari:monk:lobsang:dhondup,ejecución
478,welcom:bulk:resolut:defenc:duti:protect:citizen:terror:need:continu:dialogu:human:right:countri:iran:track:record:appal:recent:-year-old:girl:sexual:misdemeanour,ejecución
479,date:million:tibetan:die:result:hunger:tortur:three-quart:shrine:templ:monasteri:systemat:destroy,ejecución
480,stay:provid:special:safeguard:claus:solv:problem:allevi,aliviarlo
481,council:especi:concern:number:juvenil:offend:recent:week,ejecución
482,possibl:appeal:run:way:prevent:resolv:extrem:situat:paco:larrañaga:accord:philippin:law:pardon:presid:gloria:macapagal-arroyo,ejecución
483,believ:lesson:learn:year:let:hope:better,ejecución
484,intimid:citizen:tortur:public:miser:everyday:exist:countri:mention:restrict:freedom:speech:religi:faith,ejecución
485,constant:concern:possibl:conflict:region:undergo:sort:iraqis:kidnap:hostag:-year-old:eliahou:asheri:hard:anybodi:mention:shot:head:hitch-hik:jerusalem,ejecución
486,encompass:pre-trial:stage:exist:previous:convict:exampl:influenc:decis:pre-trial:detent:post-trial:stage:notabl:impact:sentenc,ejecución
487,commission:know:opt:social:protocol:year:block:budget:line:concern:transnat:meet:worker:employ:repres:case:preliminari:draft:budget:execut:committe:propos:divid:line:amend:budget:specif:intent:distinguish:meet:involv:repres:fourteen:member:state:involv:repres:member:state,aplicación
488,experi:show:oper:initi:programm:set:local:manag:local:level:greater:rate:effect:devis:manag:centralis:way,ejecución
489,problem:came:peac:initi:absorpt:extra:fund:rout,ejecución
490,think:need:simplifi:benefit:stocktak:exercis:end:year:order:member:state:execut:direct:appli:document:rate:court:audit:discov:term:fraud,ejecución
491,fourth:humanitarian:aid:cooper:programm:develop:reach:fair:consider:volum:opinion:far:global:plan:year:concern:decis:taken:just:point,ejecución
492,just:probabl:polit:militari:stabilis:zair:final:possibl:assist:rwandan:refuge:zairean:civilian:popul:east:countri:european:union:prioriti:laurent:desiré:kabila:trial:suffer:refuge:respons:name:known:habyarimana:rwandan:dictatorship:far:interamwé:take:refuge:camp:hostag:french:govern:zairian,ejecución
493,face:risk:feel:duti:member:european:parliament:add:initi:ask:governor:virginia:proceed:allow:verif:evid:dna:evid,ejecución
494,one-third:budget:need:implement:commiss:expect:end:year:higher:continu:recent:trend,ejecución
495,first:frequenc:control:increas:countri:transport:problem:usual:occur:fault:legisl,cumplimiento
496,exampl:ask:relationship:bureaucrat:administr:expens:expens:direct:project,ejecución
497,final:phase:previous:govern:iran:declar:carri,ejecución
498,surrend:violenc:exemplifi:innoc:year:high:contest:guilti:verdict:exemplifi:fact:firearm:place:untrain:hand:avail:unstabl:caus:death:dozen:innoc:collect:surrend:violenc:point:european:citizen:pennsylvania,ejecución
499,situat:rule:court:avail:commiss:choic:suspend:temporarili:budget:line:budget:legal:base:examin:quick:possibl:execut:light:rule:court,ejecución
500,presid:year:second:year:success:commiss:human:right:pass:resolut:call:state:death:penalti:impos:moratorium:view:abolish:death:penalti,ejecución
501,commiss:decid:immedi:suspend:med:programm:contract:artm:order:clarifi:fact:surround:alleg:irregular,ejecución
502,amnesti:intern:report:confirm:damn:pictur:tortur:unlaw:prison:conscienc:detain:number:countri,ejecución
503,intern:communiti:celebr:anniversari:univers:declar:human:right:unit:state:approach:continu:barbar:ineffici:method:describ:albert:camus:genuin:administr:murder,ejecución
504,commiss:bear:overal:polit:respons:budget:fight:fraud,ejecución
505,presid:day:receiv:letter:committe:set:support:campaign:save:life:greg:sommer:condemn:death:await,ejecución
506,programm:met:apathi:reaction:regard:word:actual,ejecución
507,hous:commit:specif:issu:success:alongsid:defeat:regard:commut:stay,ejecución
