id,phrase,classes
433,white:direct,weißbuch
434,year:pass:green,grünbuch
435,let:quot:turkish:newspap:turkish:radic:prais:text:rédigé:avec:finess:précaution:care:delic:word,zeitung
436,deal:substant:amend:comment:amend:issu:arisen:repeat:cours:debat:insert:recit:state:european:parliament:expect:legisl:propos:revis:guidelin:white:commiss:announc,weißbuch
437,complement:judici:remov:frontier:allow:free:movement:good:januari:adopt:commiss:white:rail:transport:european:union,weißbuch
438,guid:principl:undertak:clean:insid:commiss:creat:condit:climat:open:transpar:valuabl:asset:ink,aufzuräumen
439,yesterday:hous:held:debat:new:report:justic:home:affair:involv:integr:refuge:relat:strateg:european:union:migrat:asylum:polici,strategiepapier
440,vote:report:relat:commiss:green:matter:rapporteur:occas,grünbuch
441,white:commiss:propos:user:pay:intern:extern:cost:incur,weißbuch
442,oppos:number:propos:commiss:white:report,weißbuch
443,white:talk:fact:say:extern:cost:assess:commiss:annual:figur:eur:billion,weißbuch
444,tiger,papiertiger
445,last:presid:remind:commiss:immedi:formul:food:polici:implement:green:produc:year:express:agreement:comment:mrs:roth-behrendt:regard:independ:food:agenc,grünbuch
446,madam:presid:welcom:improv:want:point:concern:manag:welcom:recycl:facil:given:sheer:appear:day:kept,papierberg
447,ought:white:contain,weißbuch
448,quot:summari:number:task:indispens:compon:part:white,weißbuch
449,parliament:want:includ:articl:paragraph:implement:campaign:promot:renew:sourc:energi:call:white:want:creat:new:instrument:mechan:promot:rapid:coordin:penetr:market:sustain:energi:technolog,weißbuch
450,commission:commiss:administr:come:kind:green:sketch:differ:common:interest:america:europ:know:previous:role:unless:america:europ:agre:major:outlin:intern:round:conclud,grünbuch
451,issu:main:theme:blueprint:administr:reform:institut:reform,blueprint-papier
452,parliament:base:brussel:cardboard:box:deposit:massiv:amount:longer:need,papiermengen
453,irish:govern:brought:green:sustain:energi:given:special:status:nation:develop:plan:period,grünbuch
454,presid:issu:dealt:joint:debat:comment:mention:berengu:say:modernis:competit:polici:subject:commiss:white,weißbuch
455,second:need:set:effici:mechan:prevent:disput:white:set:mechan:inform:consult,weißbuch
456,work:block:exempt:guidelin:account:situat:smes:white:modernis:improv:situat:smes:elimin:bureaucraci:result:present:notif:second:make:articl:direct:applic:benefit:smes,weißbuch
457,vote:favour:resolut:spite:hypocrit:refer:european:democrat:model:bear:resembl:fortress:track:down:expel:imprison:immigr:proper:open:file:teenag,papier
458,hope:white:action:commiss:practic,weißbuch
459,madam:presid:presid:commiss:commission:view:strategi:clear:weak,strategiepapier
460,absolut:assur:provis:white,weißbuch
461,unless:accompani:clear:polit:solut:respect:border:autonomi:democrat:guarante:plan:lead:new:blood-let:balkan,papier
462,last:recommend:incorpor:updat:version:propos:presid:delor:white:promot:european:project:develop:common:network:infrastructur:servic,weißbuch
463,despit:fact:in-depth:debat:green:white:statement:complex:problemat:side-effect:prolong:legisl:matter:time:absolut:essenti,weißbücher
464,presid:commiss:read:white:reform:commiss:clear:appar:guid:principl:philosophi:reform:vagu:accept:parliament,weißbuch
465,white:govern:hand:difficulti:balanc:budget:pillar:base:joint:polit:short:term,weißbuch
466,furthermor:articl:amend:propos:remov:qualif:municip:wast:untreat:tantamount:prohibit:co-inciner:sort:municip:wast:cardboard:recycl:unless:collect:separ,papier
467,doe:happen:risk:signific:agreement:worth:written,makulatur
468,charter:kind:offer:support:men:women:fight:europ:lay:worker:expel:immigr:proper:ident,aufenthaltspapier
469,sourc:inform:document:need:commiss:hand:gush:despit:great:deal:unfortun:clear:answer:given:question:ask,papier
470,honour:member:know:high:repres:wrote:european:council:miracul:way:newspap:question:better:coordin:member:state:activ:javier:solana:feel:strong,papier
471,commiss:present:implement:prepar:legal:ground:implement:differ:action:set:white:reform:commiss,weißbuch
472,presid:european:commiss:green:caus:reach:pen:motion:resolut:object:green:lost:complet,grünbuch
473,say:white:real:need:rais:manag:skill:creat:common:manag:cultur:commiss,weißbuch
474,second:point:want:rais:identifi:white:agre:entir:real:challeng:servic:organis:decentralis:deleg:respons:report:manag:empow:decis:all-import:control:budget,weißbuch
475,green:stage:stress:fact:illeg:activ:affect:pharmaceut:product:spare:part:toy:constitut:real:risk:human:health:safeti,grünbuch
476,mhp:futur:multimedia:home:platform:transfer:facil:apparatus:softwar:way:final:revolut:chain:make:possibl:rapporteur:remark:receiv:televis:internet:obvious:includ:magazin:film:fragranc:older:men:real:pick-me-up,zeitung
477,somewhat:confus:presid:european:parliament:express:regret:regard:parliament:democrat:decis:doe:parliament:offici:letter-head:refer:servic:parliament,parlamentsdienste
478,green:common:transport:polici:second:strateg:document:differ:energi:sourc:secur:energi:suppli,grünbuch
479,ecb:establish:work:seri:technic:econom:research:produc:inter:alia:respons:ecb:staff:review:assess:public:extern:profession:expert,technisch-wirtschaftliche
480,set:temporari:committe:european:parliament:just:view:tiger:endeavour:cast:light:activ:echelon,bettvorleger
481,question:actual:plan:green:effici:transport:price:particular:brenner:model:practic,grünbuch
482,year:consult:ngos:commiss:come:discuss:intern:work:group:hard:met,diskussionspapier
483,seminar:european:industri:held:strasbourg:wednesday:repres:employe:industri:turn:intent:import:issu,papierindustrie
484,need:white:transport:polici:seek:readjust:mode:transport:improv:trans-european:network:elimin:point:congest:promot:railway:river:transport:short:haul:sea:ship:promot:effect:pollut:urban:transport:rationalis:tradit:car:promot:innov:research:project:clean:fuel:improv:awar:educ:driver,weißbuch
485,countri:strategi:steer:right:direct:achiev:optimum:divis:labour:commiss:member:state,papier
486,present:propos:seri:initi:base:white:food:safeti,weißbuch
487,abstain:vote:never-end:resolut:enlarg:believ:parliament:disservic:polit:import:worthi:eastward:southward:enlarg:european:union:south:east:semi-digest:screed,papierberg
488,view:abstent:emphasis:parliament:better:produc:substanc,papier
489,effort:close:exist:gap:word:actual:practic:difficulti:european:citizen:encount:day,papier
490,read:morn:believ:case:promot:french:beef:general,zeitung
491,white:polit:posit:respons:food:product,papier
492,prevent:measur:white:constitut:real:plan,weißbuch
493,weak:point:white:food:safeti:lie,weißbuch
494,care:examin:white:member:state:parliament:given:legisl:status:new:draft:direct,weißbuch
495,commiss:white:food:safeti:set:major:ambiti:programm:legisl:reform:complet:farm:tabl:polici,weißbuch
496,follow:parliament:debat:white:great,weißbuch
497,encourag:note:high:degre:agreement:parliament:view:express:draft:report:debat:white,weißbuch
498,report:moreira:silva:behalf:committe:environ:public:health:consum:polici:european:commiss:green:greenhous:gas:emiss:trade:european:union:com:cos,grünbuch
499,despit:merit:initi:technic:green:congratul:commiss:coverag:point:limit,grünbuch
500,believ:essenti:futur:embrac:sector:green:rule:especi:transport:sector:emiss:grow:fastest,grünbuch
501,green:greenhous:gas:emiss:trade:europ:excel:initi,grünbuch
502,introductori:comment:commiss:white:good:govern:set:think,weißbuch
503,basi:amend:nos:pass:accept:suggest:green:dictat:precis:shall:certain:call:colleagu:vote:favour:shall:propos:abstent:amend,grünbuch
504,commiss:propos:contain:white:food:safeti:establish:author:guarante:safeti:implement:soon:possibl:year:pass:author:oper:order:avoid:confus:action:carri:govern:subject:caus:damag:wit,weißbuch
505,closer:examin:offici:read:reveal:protest:main:target:persecut,papier
506,prodi:commiss:agre:implement:fourth:recommend:address:allow:applic:access:correct:test:select:procedur,prüfungsarbeit
507,import:söderman:propos:right:applic:access:correct:examin,prüfungsarbeit
508,confirm:appear:white:reform:commiss:specif:improv:transpar:way:benefit:candid:state:final:pursuant:european:ombudsman:recommend:commiss:allow:candid:access:correct:test:competit:launch:juli,weißbuch
509,hope:implement:decis:remain:mere:exercis:reflect:appropri:nation:budget:execut:power:lie:case,papier
510,commission:kinnock:presid:prodi:receiv:support:socialist:mean:ever-watch:eye:result:criteria:outlin:eloqu:white,weißbuch
511,similar:question:number:actual:order,nummer
512,pleas:ream:commiss:produc,papierberg
513,second:green:put:forward:possibl:use:kind:compens:cross:subsidi:usual:tradit:energi:sourc:coal:oil:gas:nuclear:energi:provid:support:renew:energi,grünbuch
514,green:clear:state:renew:energi:need:aid:support:moment:case:coal:nuclear:energi:instanc,grünbuch
515,happen:believ:despit:wonder:aspect:modern:technolog:continu:need:read:medium:comfort:certain,papier
516,wood:diversif:especi:stage:communic:move:away:wood-bas,papier
517,presid:commiss:presid:told:institut:respons:transpar:effici:promis:bring:forward:white:govern,weißbuch
518,respons:concret:propos:vagu:refer:white:matter,weißbuch
519,promis:green:middl:year:adequ:respons:anguish:worker:famili:entir:communiti:felt,grünbuch
520,hold:serb:promis:splendid:exist,papier
521,madam:presid:ladi:gentlemen:exact:year:pass:exact:year:tomorrow:commiss:adopt:reform:strategi:white,weißbuch
522,question:answer:forward:white:govern:sincer:unless:commit:european:commiss:come:term:problem:experienc:organis,weißbuch
523,want:tell:propos:includ:white:transport:polici:hope:present:soon:entir:compat:talk:today:green:say,grünbuch
524,respect:view:conflict:spirit:commiss:green,grünbuch
525,presid:ladi:gentlemen:particular:welcom:tabl:green:pvc:say:straight:away:green:disappoint:open:door:panic:panic:job:panic:pvc:materi,grünbuch
526,addit:green:cast:shadow:ahead:use:crowbar:step:involv:fisheri:sector:sustain:manag:fish:stock:modernis:fleet,grünbuch
527,mrs:haug:commiss:accept:amend:agre:compli:parliament:wish:wish:committe:budget:provid:inform:collect:resourc:work,arbeitspapier
528,report:sacconi:behalf:committe:environ:public:health:consum:polici:commiss:green:environment:issu:pvc:com:cos,grünbuch
529,member:state:respons:set:condit:issu:valid:ident:nation,personaldokument
530,regret:say:happen:vote:thrown:away:destroy:italian:climat:constitut:express:citizen:count:wast,makulatur
531,asid:urgenc:measur:follow:direct:white:food:safeti:includ:propos:incorpor:problem:associ:product:feed,weißbuch
532,luckili:commiss:present:need:play:import:futur:discuss:connect:stabil:converg:programm,geliefert
533,good:law:just:word:unless:effect:control:complianc,leere
534,unfortun:commiss:white:teach:learn:learn:societi:miss:opportun:produc:comprehens:report:includ:exampl:good:practic:great:valu:work:field,weißbuch
535,indic:develop:natur:long-term:object:target:commiss:propos:strategi:gothenburg,strategiepapier
536,presid:commission:ladi:gentlemen:ask:green:take:account:fact:eighteen:million:busi:european:union:fewer:employe,grünbuch
537,chapter:green:deal:collabor:compani:best:practic:exampl:countri:europ:compani:network:medium-s:enterpris:support:train:employe:abreast:new:practic,grünbuch
538,just:report:white:stage:demand:base:scienc:focus:safeti:say:right:hous:food:safeti:author:slim:transpar:independ:dedic:assess:food:safeti:risk:recommend:taken,weißbuch
539,addit:electron:invoic:result:save:compani:cost:send:handl:electron:invoic:far:lower:invoic,papierform
540,countri:extrem:mediev:bag:ban:case:contain:pulp:version:koran:women:veil:segreg:men:unabl:work,papiertüten
541,improv:precis:improv,papier
542,sweden:vote:favour:propos:fine:case:transport:liabil:propos:involv:kind:privatis:asylum:polici:turn:mean:airlin:carrier:penalis:did:screen:refuge:did:order:way,papier
543,second:confus:fact:accord:white:govern:desir:network:similar:exist:bodi:member:state:capabl:deal:disput:involv:citizen:issu:intent:improv:knowledg:right:communiti:law,weißbuch
544,white:european:govern:realli:submit:parliament,weißbuch
545,intend:new:convent:trust:set:laeken:concept:strang:receiv:singl:mention:entir:white,weißbuch
546,white:make:provis:consult:stage:march,weißbuch
547,imagin:presid:posit:resolv:issu:white:rais,weißbuch
548,white:chang:deleg:power,weißbuch
549,thank:debat:issu:today:initi:cooper:year:present:final:version:white:self-regul:instrument:dell:alba,weißbuch
550,develop:countri:poverti:reduct:polici:foundat:country-strategi,länderstrategiepapiere
551,main:essenti:vigil:ensur:total:complianc:current:legisl:appear:useless:piec:serv:purpos:intend,papier
552,belgian:presid:endeavour:bring:debat:council:commiss:green:reform:common:fisheri:polici:success:conclus,grünbuch
553,receipt:e-mail:consider:free:string:receiv:receipt:leaflet:brochur,papierform
554,need:just:leaflet:thank:sticker,werbeschriften
555,consid:quit:remark:said:clear:parliament:commiss:neglect:consult:european:expert:good:govern:ombudsman:white:subject,weißbuch
556,think:good:exampl:situat:prodi:point:day:fact:ombudsman:doe:associ:commiss:daili:basi:mean:mention:white:natur,weißbuch
557,propos:direct:tabl:today:follow:green:aim:develop:new:nois:polici:tackl:nois:affect:nois:individu:sourc,grünbuch
558,specif:white,weißbuch
559,presid:prodi:white:call:parliament:enhanc:role:feed:view:elector:polit:debat,weißbuch
560,believ:white:clear,weißbuch
561,presid:thank:prodi:have:clarifi:speech:point:read:white:given:rise:misunderstand,weißbuch
562,point:emerg:point:includ:white:connect:actual:includ:particip:civil:societi:problem:particip:region:autonom:local:area,weißbuch
563,gothenburg:summit:transport:white:adopt:septemb:identifi:fail:demand:commiss:implement:urgent:measur:overcom,weißbuch
564,instead:report:quit:correct:identifi:potenti:model:chilean:deposit:introduc:incent:investor:invest:long-term:emerg:market:short:term:involv:longer-term:invest:depositor,papier
565,commiss:address:point:white:parliament:expect:debat:council,weißbuch
566,have:heard:commission:come:follow:conclus:disast:happen:order:final:persuad:european:commiss:polici:white:longer:appli:associ:illus:technolog:solv:problem:realis:-tonn:lorri:seven-metre-wid:tunnel:lethal:weapon,weißbücher
567,rapporteur:committe:chairmen:hold:relev,dokument
568,presid:real:piti:commiss:complet:ignor:parliament:posit:green:state:need:communiti:legisl:organis:structur:market:access:port:servic,grünbuch
569,item:agenda:report:chichest:behalf:committe:industri:extern:trade:research:energi:commiss:green:european:strategi:secur:energi:suppli:com:cos,grünbuch
570,struggl:white:mrs:schörling:report:believ:white:effect:number:score,weißbuch
571,support:white:import:support:improv:propos:schörling:report,weißbuch
572,use:line:principl:set:white:govern:area:legisl:method:communatair:communiti:method:possibl,weißbuch
573,presid:commiss:commiss:white:european:democraci,weißbuch
574,white:check:balanc:supran:space:convent:methodolog:fundament:citizen:human:right:europ,weißbuch
575,word:white:relat:power:enforc:self-regul:coregul:procedur:lisbon:strategi:aim:cut:parliament:limit:legisl:power,weißbuch
576,support:guidelin:contain:white:kaufmann:report,weißbuch
577,green:commiss:plan:remain:year:term:offic,grünbuch
578,background:debat:european:govern:take:debat:commiss:help:launch:white,weißbuch
579,say:kept:ask:commiss:show:courag:vision:run-up:import:summit,papier
580,paradox:spectacl:berlusconi:govern:brought:debat:european:arrest:warrant:page,zeitung
581,second:say:colleagu:ppe-d:respect:use:ballot:taken,stimmzettel
582,propos:contain:seri:suggest:facilit:implement:differ:polici:market:instrument:focus:exclus:environ:think:easier:futur:white:detail:better:develop,weißbuch
583,accept:reject:feel:fit:framework:context:green,grünbuch
584,presid:certain:element:worthi:prais:green:overal:left:impress:lost:polit:opportun,grünbuch
585,presid:especi:critic:tri:look:ahead:futur:white:discuss:odd:draft:green,grünbuch
586,resolut:comment:stakehold:clear:white:need:start:concret:environment:problem,weißbuch
587,intent:ask:commiss:adopt:second:quarter:year,dokument
588,live:coastal:region:know:biolog:rest:period:prohibit:area:dimens:net:tac:improv:situat:propos:green:doe:way:improv,grünbuch
589,detail:flexibl:disast:plan:countri:strategi,länderstrategiepapiere
590,second:glare:clear:level:control:expos:case:continu:import:text:worth:print,papier
591,great:deal:current:rule:procedur:provid:debat:read:monologu:prepar:present:enter:dialogu,papier
592,amend:principl:amend:request:green:illiteraci:mathemat:illiteraci:vote:think:word:green:illiteraci:problem:mathemat:illiteraci:obvious:includ,grünbuch
593,view:support:report:opinion:need:address:document:mention:time:today:context:green:amend:monitor:centr:tabl:pronk:mrs:stauner:adopt,grünbuch
594,damag:rail:transport:run:counter:commiss:collect:view:role:rail:transport:set:white:present:septemb,weißbuch
595,sunday:articl:swear:allegi:cultur:come,sonntagszeitung
596,get:encourag:indic:consult:white:hope:youth:programm:new:impetus:europ:young:core:new:youth:polici,weißbuch
597,recent:year:say:decad:think:commiss:present:green:develop:postal:servic:fact:manag:step:step:open:european:union:market:postal:servic,grünbuch
598,allow:conclud:invit:environ:commission:mrs:wallström:come:exchang:idea:fisheri:committe:specif:point:ascertain:extent:contribut:green:fisheri:term:biodivers,grünbuch
599,briefli:question:order:today:dealt:miguel:extrem:courteous:help:kind:letter:receiv:afternoon,höflichen
600,doe:basic:object:nato:exampl:oppos:draw:white:secur:cooper:nato,weißbuch
601,item:gender:analysi:countri:strategi:futur:poverti:reduct:strategi,länderstrategiepapiere
602,inform:number:countri:strategi:examin:angl:result:way:program:cycl:improv:manual:train:document:staff,länderstrategiepapiere
603,commiss:better:assess:impact:so-cal:exploit:capac:member:state:claim:met:megp:target,papier
604,white:logic:step:forward-look:youth:polici,weißbuch
605,white:realli:doe:politician:european:nation:level:opportun:stock:respons:light:object,weißbuch
606,feel:import:urgent:consider:given:recommend:green:corpor:social:respons:case:merger:restructur:benchmark:procedur:encourag:practic:inform:consult:worker:order:solut:base:employ:continu:educ:altern:structur:unemploy,grünbuch
607,commiss:includ:countri:strategi:indonesia:final:stage:prepar:emphasi:institut:capac:build:good:govern:rule:law:conflict:prevent,länderstrategiepapier
608,resolut:green:parliament:ask:polici:strike:balanc:need:environment:sustain:fisheri:socio-econom:sector,grünbuch
609,wide:avail:document:know:polit:declar:common:valu:posit:assess:report:progress:rio,dokument
610,plan:agre:essen:european:council:includ:white:ambiti:expens:plan:interoper:iberian:high-spe:rail:network:half:budget,weißbuch
611,item:report:howitt:behalf:committe:employ:social:affair:commiss:green:promot:european:framework:corpor:social:respons:com:cos,grünbuch
612,green:commiss:mention:usual:understood:social:respons,grünbuch
613,green:secur:energi:suppli:taken:fact:consider,grünbuch
614,furthermor:commiss:propos:new:measur:new:substanc:white:new:chemic:polici:work:concret:propos:colleagu:mrs:wallström,weißbuch
615,presid:white:european:transport:polici:lay:unless:new:wide-rang:initi:adopt:traffic:heavi:good:vehicl:increas:comparison:level,weißbuch
616,commiss:tax:propos:help:enabl:european:union:meet:object:set:green:secur:energi:suppli:achiev:substitut:fuel:road:transport:year,grünbuch
617,presid:rapporteur:point:white:european:transport:polici:highlight:consider:delay:encount:develop:trans-european:transport:network:particular:ambiti:project:decad:specif:regard:alpin:rail:link:exampl:brenner:link:lyon-turin:rout,weißbuch
618,document:follow-up:green:csr:present:summer:month:consult:number:construct:posit:respons:union,grünbuch
619,begin:year:commiss:drew:consult:matter,konsultationsdokument
620,issu:subject:green:present:end:year:begin:examin:issu:legal:certainti:relat:individu:remand:custodi,grünbuch
621,white:integr:product:polici:case:everybodi:committe:industri:extern:trade:research:energi:thought,weißbuch
622,member:lutt:ouvrièr:anxious:affirm:solidar:lack:franc:current:protest:mass:regularis:situat,ouvrière
623,think:draft:green:good:initi:shall:endeavour:commission,grünbuch
624,presid:report:brief:overview:deal:commiss:green:compens:crime:victim,grünbuch
625,frame:idea:broad:term:final:analysi:absolut:pass:council:direct:parliamentari:posit:eventu:contribut:discuss,positionspapier
626,remedi:sub-titl:white:help:harmonis:legisl:hope:commiss:listen:databas:share:vocabulari,weißbuch
627,excel:present:offic:europol:morgan:pleasur:announc:agreement:think:just:publish:day,zeitung
628,reserv:consid:reli:sheet:inform:believ:genuin:posit:sign:mean:work:chang:cours:histori:work:support:citizen,notizzettel
629,green:draft:issu,grünbuch
630,think:entir:keep:white:food:safeti,weißbuch
631,convinc:employe:protect:direct:look:pretti:actual:want:implement,papier
632,presid:advantag:spokesman:parliament:provid:read:commiss,kommissionspapier
633,worth:consid:fact:role:secretari:foreign:affair:view:posit:cours:appear:differ:negat:light:institut:context,papier
634,long:european:parliament:say:agricultur:field:risk:resolut:remain:tiger,papiertiger
635,long:conflict:institut:constitut:document:incident:resolv,papier
636,ban:tortur:law:want:certainti:tortur:death:turkish:jail:turkish:polic:station,papier
637,commiss:decid:carri:examin:framework:green,grünbuch
638,addit:alongsid:prepar:green:work:dossier:particular:area:applic:rule:aid:field:evalu:servic,grünbuch
639,year:report:laeken:council:barcelona:council:work:begin:framework:direct:point:commiss:propos:resolut:issu:draw:green:lead:huge:consult,grünbuch
640,propos:includ:measur:promot:effici:uniform:interpret:applic:current:rule:state:white:harmonis:competit:condit:road:transport:sector,weißbuch
641,dream:outlin:especi:concern:liberalis:turn:nightmar:implement,papierträume
642,doe:intend:urg:commiss:present:green:end:greek:presid:qualit:quantit:evalu:particip:smes:exist:communiti:support:programm:smes:result:particip,grünbuch
643,govern:israel:mobilis:possibl:mechan:order:speed:lead:road:map:realiti:just:remain:piec,papier
644,decemb:commiss:present:draft:said:consist:negoti:mandat:wto:level:approv:council,entwurf
645,contrari:demonstr:willing:carri:posit:analysi:commiss:propos:propos:white:believ:enorm:major:offer:analysi:perfect:endors:parliament,weißbuch
646,say:analysi:white:longer:genuin:mobil:want:environment:friend:transport:polici,weißbuch
647,presid:clear:easili:turn:page:white:commiss:transport:polici:-page:vision,weißbuch
648,short:think:problem:accur:describ:white,weißbuch
649,presid:congratul:mrs:palacio:white:transport:debat,weißbuch
650,presid:commission:white:catalyst:stimul:debat:produc:strateg:vision:allow:focus:goal:creat:condit:free:movement:good:person:essenti:achiev:genuin:integr:enlarg:europ:pursu:territori:cohes:avoid:land:wastag:reduc:undesir:effect:environ:secur:public:health,weißbuch
651,accord:commiss:white:carbon:dioxid:emiss:associ:transport:estim:increas:period:main:sourc:emiss:road:traffic:account:carbon:dioxid:emiss:connect:transport,weißbuch
652,realiti:fact:ensur:member:deleg:forward:pension:paramet:european:union:civil:servic:consid:council,parameter
653,contempl:compil:green:list:benefit:offic:voluntari:organis:option:creat:virtual:platform:relev:bodi:coordin:effort:emerg,grünbuch
654,learn:lesson:concern:discuss:held:lead:adopt:end:year:white:subject,weißbuch
655,clear:just:said:escap:rout:green:servic:general,grünbuch
656,consid:absurd:total:liberalis:forc:debat:green:just:open:examin:possibl:creat:framework:direct:safeguard:public:servic,grünbuch
657,today:simpli:tell,presse
658,point:use:excel:fine:word:follow-through:side:atlant:deliv,niederzuschreiben
659,begin:begin:import:statement,papier
660,just:belat:come:programm:english:unfortun:read:italian:talk:jacqu:delor:white,weißbuch
661,household:separ:glass:plastic:general:rubbish:busi:work:local:council:fund:new:equip:set:new:instal:deal:flow:materi,papier
662,compar:attempt:somewhat:similar:broaden:particip:discuss:poverti:reduct:strategi:handl:world:bank:countri:case,strategiepapier
663,commission:commend:initi:energi:introduc:year:green:secur:suppli:parliament:rapporteur,grünbuch
664,parti:believ:membership:european:union:europ:nation:state:cooper:close:rush:integr:repres:convent:risk:backlash:elector,überstürzte
665,way:truli:achiev:aim:set:commiss:white:grate:commission:follow:line:restor:rail:transport:market:posit:transfer:freight:possibl:railway,weißbuch
666,regard:second:question:commiss:servic:consult:so-cal:juli:longer:refer:specif:granular:criterion:distinguish:retail:corpor:loan:portfolio,konsultationspapier
667,strategi:link:turkey:desir:access:cyprus:issu,strategiepapier
668,compli:basic:principl:reform:extern:assist:requir:flexibl:order:adapt:cooper:specif:need:partner:mean:countri:strategi,länderstrategiepapieren
669,regard:fair:handl:evid:area:vast:cover:green:propos:right:doe:current,grünbuch
670,commiss:white:advoc:principl:public:particip:defin:implement:polici:welcom,weißbuch
671,regard:enlarg:decemb:european:council:call:foremost:evalu:progress:achiev:negoti:bulgaria:romania:basi:report:strategi:present:recent:commiss:establish:timescal:conclus:membership:negoti:countri,strategiepapier
672,commission:rede:european:parliament:call:year:genuin:unit:desir:propos:direct:green:media:concentr:freedom:inform,grünbuch
673,base:statement:morn:fact:supplement:code:conduct:necessari:describ:commission:ask:question:servic:directorates-gener:oblig:inform:commission:problem:landmin:assum:set:common:practic,papier
674,propos:direct:seen:context:strategi:present:white:entitl:european:transport:polici:decid:state:desir:redistribut:tax:burden:user:taxpay:pass:user:real:cost:transport,weißbuch
675,meantim:white:defin:polit:framework:futur:provid:road:map:pursuit:sector:approach,weißbuch
676,presid:turn:thank:speaker:european:parti:european:socialist:liber:group:express:support:propos:fischler:develop:tabl:council:hous,papier
677,juli:creat:-countri:electr:market,papier
678,provid:impress:inventori:extens:cooper:take:support:activ:wide:number:issu:rang:conflict:prevent:develop:aid:crisi:manag:poverti:reduct,papier
679,today:vote:favour:present:resolut:space:polici:just:previous:support:own-in:report:commiss:green:european:space:polici:octob:report:europ:space:januari,grünbuch
680,need:european:legal:area:campaign:legalis:status:need:right:freedom:movement:live:european:union,papier
681,main:european:union:relat:terror:level:area:pragmat:concret:cooper:day-to-day:basi:agenc:member:state:european:agenc:sure:scourg:terror:doe:destroy:area:freedom:secur:justic:build,pragmatischen
682,want:outset:clear:commiss:doe:intend:adopt:final:packag:draw:polit:conclus:broad:public:consult:green:servic:general,grünbuch
683,presid:ladi:gentlemen:rememb:octob:basi:white:commiss:present:council:parliament:initi:propos:amend:decis:guidelin:updat:prioriti:project:approv:essen:european:council,weißbuch
684,rest:assur:regul,papier
685,want:realis:fine:intent:collect:approach:need:larger:scale:possibl:basi:voluntari:work:famili:member,papier
686,extrem:slipperi:road:surfac:blame:roll:load:loos:vehicl:accid:took:live:young,verladene
687,object:adapt:hygien:legisl:general:principl:food:law:set:white:food:safeti,weißbuch
688,commission:said:shall:discuss:concern:recycl:materi:requir:stricter:come:plastic:metal:packag,papier
689,despit:chang:turkey:decis:favour:depart:set:civil:societi:free:appear:implement:reform:extrem:difficult,papier
690,basi:commiss:head:govern:decemb:decis:access:negoti:turkey:precis:time-scal:precis:condit,kommissionsdokumente
691,point:just:did:consid:green:integr:product:polici:given:support:measur:applic:smes,grünbuch
692,gather:clear:distinct:drawn:export:non-export:cash:benefit,papier
693,regul:form:follow-up:commiss:green:european:union:consum:protect:give:substanc:articl:treati,grünbuch
694,capit:requir:propos:consult:reflect:higher:level:risk,konsultationspapier
695,languag:permit:practic:numer:administr:hurdl,papier
696,respect:recommend:read:professor:jean-paul:fitoussi:committe:econom:monetari:affair,gutachten
697,discuss:base,dokument
698,food:safeti:author:spoke:start:mandat:remain:partial:council:respons:oper:promis,papier
699,area:freedom:justic:justifi:come:year:just:practic,papier
700,council:produc:conclus:endors:main:thrust:communic:india:respond:posit:strategi,strategiepapier
701,true:say:framework:fact:matter:piec,papier
702,februari:commiss:publish:report:degre:implement:action:propos:white:reform,weißbuch
703,final:public:debat:launch:commiss:green:enabl:commiss:collect:host:data:inform:basi:prepar:propos:request:council:shall:present:period:laid,grünbuch
704,presid:commission:thank:green,grünbuch
705,just:receiv:green:chanc:read:document:page,grünbuch
706,presid:commission:member:sight:green:earli:stage:set:basic:principl:welcom:discuss,grünbuch
707,afford:european:market:servic:exist,papier
708,white:european:transport:polici:publish:european:commiss:highlight:import:role:play:short:sea:ship:reduc:greenhous:gas:emiss:stress:need:simplifi:regulatori:framework,weißbuch
709,presid:commission:ladi:gentlemen:import:develop:short:sea:ship:stress:european:commiss:culmin:white:european:transport:polici:european:parliament:ardent:support:initi,weißbuch
710,know:nation:compet:cover:number:allow:enter:member:willing:member:state:agre:common:rule:aim:green:issu:januari,grünbuch
711,have:maltes:offici:languag,maltesisch
712,serious:white:european:govern,weißbuch
713,task:face:regard:dismantl:barrier:free:movement:servic:servic:account:largest:share:european:economi:free:movement:freedom:far:exist,papier
714,commiss:director:general:health:consum:protect:publish:year:mental:health:european:union,bericht
715,commiss:acknowledg:standardis:mental:health:instrument:complet:studi:definit:mental:health:state:difficult:task,seelischen
716,today:european:secur:defenc:polici:piec:make:real:differ:thousand:live:globe,papier
717,commiss:set:polici:vision:initi:think:undertaken:medium:long:term:cooper:actor,weißbuch
718,culinari:offer:have:brought:courtesi:media:tast:juici:prefer:dri:piec,papier
719,import:overhaul:white:write:decis:altern:fuel:renew:stock:vehicl,weißbuch
720,good:illustr:chang:outcom:resolut:compar:origin:appear:way:end:remain,papier
721,issu:propos:come:day:set:partner:possibl:option:increas:transpar:council:assur:honour:member:spoken:eloqu:term:import:attach:issu:discuss:incom:presid:council:secretariat,papier
722,instead:decid:set:option:issu:come:day:presid:discuss:antici:discuss:corep,optionspapier
723,pleas:govern:welcom:green:import:time:initi:open:debat:oper:defenc:equip:market:europ,grünbuch
724,report:present:take:account:propos:white:demand:white:transport:trend:emerg:intern:environ,weißbuch
