id,phrase,classes
434,second:given:exchang:correspond:monti:greek:govern:sake:complet:parliamentari:monitor:greater:transpar:copi:greek:govern,lettera
435,written:mrs:aelvoet:sent:internet:access:hous:want:read,lettera
436,debat:heard:lot:refer:press:articl:rumour:parliamentari:question,lettera
437,draftsman:opinion:committe:agricultur:help:sure:procedur:introduc:year:commiss:send:notif:amend:second:read:follow:year:receiv:specif:propos:amend:consider:number:budget:item,puntualmente
438,believ:add:voic:sent:novemb:presid:sudan:emin:cardin:daneel:presid:pax:christi:intern,lettera
439,opinion:motion:breach:treati:certain:contrari:spirit:treati,lettera
440,contain:numer:question:depart:prepar:repli:sign:repli:mrs:theato:short,lettera
441,committe:cultur:youth:educ:media:sorri:bangemann:appar:afraid:felt:oblig:exercis:prerog:rule:procedur:criticis:committe:have:presum:express:view:substanc:report,muoverle
442,keen:support:welfar:receiv:constitu:matter,lettera
443,sent:commiss:presid:santer:did:repli,lettera
444,global:natur:problem:receiv:capac:chairman:committe:iranian:organis:point:women:iran:stone,lettera
445,rübig:sent:relev:belgian:author:represent:follow:request,lettera
446,grate:commission:minut:say:enabl:reach:decis:kedo:project,lettera
447,view:express:media:compani:human:right:fundament:right:associ:freedom:press:violat:vote:absolut:absurd,iscritto
448,european:parliament:inform:brochur:public:right:petit:state:petit:reveal:practic:member:contrari:spirit:communiti:legisl,lettera
449,kinnock:point:van:dam:march:genuin:believ:need:translat:consensus:achiev:need:promot:combin:transport:specif:practic:measur,missiva
450,post:yesterday:general:secretari:labour:parti:inform:suspend:parti,lettera
451,presid:day:receiv:committe:set:support:campaign:save:life:greg:sommer:condemn:death:await:execut,lettera
452,agre:hoc:procedur:agre:amend:autumn,lettera
453,believ:committe:budget:attach:import:see:commit:write:high:interest:mrs:schreyer:sent:chairman:wynn:respond:request:believ:detail,lettera
454,unit:nation:convent:clear:appli:replac:surround:new:regul:view:confus,lettera
455,just:appar:flow:aid:russia:need:mention:imf:intern:monetari:fund:disappear:bottomless:pit,finendo
456,start:approach:moroccan:author:earli:februari:direct:contact:great:number:great:visit,lettera
457,sorri:say:far:receiv:repli,lettera
458,circumst:period:includ:step:initi:proceed,lettera
459,assur:inclus:fourteen:day:doe:mind:suggest:intent:stave:negoti:discuss:period:week,lettera
460,colleagu:receiv:increas:number:constitu:ask:help:divorc:case:involv:partner:differ:member:state,lettera
461,excel:report:back:regrett:opinion:warn:panel:unclear:triangular:panel:red:border:black:spell,lettera
462,true:support:peac:plan:true:send:thing:europ:specif:respons:countri:spain:countri:close:connect:current:situat:sahara,lettera
463,listen:resound:voic:solzhenitsyn:american:say:main:weak:western:societi:excess:pander:legal:individu:individu:far:allow:flourish:pave:way:futur:dictatorship:fact:worst:kind:dictatorship:enslav:awar:terribl:servitud,lettera
464,propos:formul:council:subsequ:amend:commiss:provid:convent:base:titl:lay:guidelin:ensur:consist:procedur:formal:rogatori:second:list:seri:specif:request:mutual:assist:defin:formal:procedur:follow:relat:specif:type:mutual:assist:provid:codifi:procedur:telephon:convers:conduct:citizen:instig:proceed,rogatoria
465,solidar:cohes:europ:depend:thought:post:deliv:afford:stamp:price,lettera
466,regard:mrs:fontain:ombudsman:prodi:consid:ombudsman:bound:principl:loyal:cooper:institut,lettera
467,discreet:entri:packag:indic:new:composit,carattere
468,refer:question:unclear:european:commiss:concept:coastal:water:western:sahara,lettera
469,follow:sent:member:state:commission:wulf-mathi:bjerregaard:june:commiss:insist:program:document:period:firm:irrevoc:commit:guarante:programm:consist:protect:site:natura,lettera
470,express:doubt:supplementari:question:president-in-offic:undertook:write:question:februari:give:detail:inform:readili:avail:public,lettera
471,mrs:haug:allow:congratul:report:success:concentr:prioriti:imagin:receiv:lot:request:lot:santa:ask:includ:pet:concern,letterina
472,area:want:tackl:list:mention:set:committe:citizen:freedom:right:contain:presid:just:sent:council,lettera
473,press:statement:europabio:help:regard:follow:wrote:chairman:europabio:point:ambival:posit:patent:involv:help:further:understand:biotechnolog,lettera
474,particular:underlin:point:motion:parliament:fulli:endors:commiss:statement:spirit:addit:law:repres:key:consider:vital:ensur:programm:maximum:impact:ground,lettera
475,posselt:rule:procedur:follow:clear:allow:electron:vote:use,scrupolosamente
476,barón:crespo:tell:follow:written:wurtz:draft:tunisian:author:state:wurtz:want,lettera
477,room:error:misinterpret:prefer:read,lettera
478,second:minut:mrs:palacio:vallelersundi:confirm:faith:reflect:committe:posit,documento
479,wrote:barnier:region:europ:issu,lettera
480,receiv:lot:document:request:interview:day:near:repres:nation:railway:near:warn:unisono:compulsori:separ:manag:infrastructur:call:propos:rapporteur:georg:jarzembowski,lettera
481,needless:say:commiss:repli:presid:chirac:posit:issu:rais,lettera
482,exampl:repli:unansw:payment:revers:previous:unfavour:decis,corrispondenza
483,believ:interpret:rule:procedur:accord:rule:procedur,lettera
484,submit:amend:contain:key:point:first:request:new:post:commiss:effect:year:second:budgetari:measur:enabl:vast:major:technic:assist:offic:parliament:request:committe:budget,lettera
485,quot:word:word:date:madam:presid:read:plenari,lettera
486,gollnisch:assur:procedur:respect:absolut:spirit:articl:septemb,lettera
487,casaca:tabl:amend:similar:support:point:receiv:paradox:situat:arisen:past:danger:aris:futur:urgent:oper:assist:disaster-stricken:area:union:carri:american:marin:europ,lettera
488,finland:unfortun:countri:world:sign:ratifi:intern:agreement:meet:condit:contain,clausola
489,receiv:week:constitu:live:remot:west:highland:scotland,contrada
490,evid:rais:issu:includ:problem:mrs:langenhagen:refer:introduct:elaps:sector:sent:report:debat:parliament:length:attribut:work:relat:commiss:court:auditor,lettera
491,council:respons:assert:cem:partnership:agreement:link-up:cyprus:problem:eu-turkey:relat:link-up:constitut:violat:term:helsinki:conclus,lettera
492,urg:presid:ask:mrs:fontain:presid:parliament:send:turkish:author:certain:order:apologis:shabbi:treatment:repres:remind:member:european:parliament:member:candid:countri:travel:countri:treat:way,lettera
493,respect:welcom:agreement:reach:read:institut:abolish:condit:enter:appropri:reserv:carri:parliament:head:perform:reserv:head:regard:appropri:relat:reform:commiss:amend,lettera
494,vote:ban:advertis:tobacco:product:vote:misconstru:editor:luxembourg:newspap:vote:prevent:cancer,lettera
495,chairman:committe:region:polici:transport:tourism:hatzidaki:prevent:committe:budget:give:consent,lettera
496,correct:share:content,lettera
497,receiv,lettera
498,understand:balkan:way:think:fax:e-mail,lettera
499,refer:organis:repres:motor:club:europ:includ:exampl:rac:broad:sympathet:support:work:know:unless:europ:take:lead:issu:unless:begin:pull:best:idea:european:union:citi:town:rural:area:continu:suffer:unaccept:level:congest:pollut,lettera
500,refer:antonio:gramsci:prison:outlin:object:men:nation:need:pursu:order:safeguard:better:tomorrow,lettera
501,communic:speech:presid:tell:presid:receiv:berengu,lettera
502,question:mrs:gradin:democrat:understand,lettera
503,entitl:view:right:wrong:substanti:understand:action:taken:relat:name:televis:documentari:relat:legal:question:emphasis:mrs:gradin:earlier:repli:wider:judgment:matter:entir:andersson:view:conscienc,lettera
504,report:mep:report:request:waiver:immun:say:given:request:spanish:minist:justic:look:case:minist,busta
505,appeal:presid:arrang:sent:presid:pastrana:european:institut:draw:attent:situat:tri:prevent:wors:abus,aggravamento
506,thank:presid:sit:vidal-quadra:roca:way:conduct:yesterday:debat:mention:mrs:palacio:remind:legal:base:underpin:parliament:decis:determin:strength:major:legal:factor:assess,lettera
507,dutch:financ:minist:state:yesterday:dutch:parliament:direct:opinion:introduc:seek:advic:social:partner:netherland:know:better,lettera
508,commiss:receiv:success:plaintiff:relat:project,lettera
509,told:afternoon:lawyer:deliv:prefect:alsac:clarifi:uncertainti:problem:ministri:home:affair:french:ministri:transport:moment:logic:consequ:regul:vehicl:use:taxi:transport:week:longer:avail:week,lettera
510,specif:condit:particip:happi:explain:council:european:parliament:novemb,missiva
511,wrote:businesslik:ask:come:committe:budgetari:control:accord:agreement:commiss:parliament,lettera
512,wish:phrase:plaster:massiv:billboard:unit:kingdom:fellow:subject:realli:understand:realli,lettera
513,regard:financi:implic:absenc:fisheri:agreement:morocco:fund:requir:restructur:fish:fleet:question:council:state:reconsid:situat:framework:year:amend:requir:interinstitut:agreement,lettera
514,second:prime:minist:verhofstadt:sent:colleagu:govern:ask:reduc:size:deleg:sent:particip:laeken:council,lettera
515,spirit:tamper:agreement:treati:amsterdam:discuss:legal:basi:common:asylum:procedur:uniform:status,lettura
516,ask:check:presid:receiv,lettera
517,addit:gather:agenc:read:presid:ask:improp:initi:defenc:italian:parliament,lettera
518,refer:tajani:sent,lettera
519,read:translat:receiv:end:morn:translat:difficult:overnight,lettera
520,commission:announc:amend:remind:procedur:year:spectr:budgetari:crisi:conjur:discoveri:room:manoeuvr:agricultur:budget,lettera
521,manner:talk:repres:council:commiss:receiv:council:goodwil:interpret:rehear:parliament,lettera
522,posit:doe:consid:interest:public:unpopular:union:des:industri:chimiqu:french:employ:organis:member:european:parliament:protest:constraint:attempt:impos:compani:manufactur:sell:chemic:product,lettera
523,recent:assembl:matter:inopportun:signific,lettera
524,madam:presid:motion:resolut:egypt:prepar:receiv:speaker:egyptian:parliament:receiv,lettera
525,receiv:repli,lettera
526,wrote:mrs:aelvoet:request:receiv:repli,lettera
527,doe:unfortun:entir:satisfactori:respons:regard:detain,arrestate
528,thank:madam:presid:write:greek:author:plane:spotter:said:today,scritto
529,draft:general:budget:amend:council:amend,lettera
530,seen:commission:schreyer:kinnock:palacio:written:condit:releas:reserv:met,lettera
531,day:meet:committe:citizen:freedom:right:justic:home:affair:commiss:repres:express:surpris:member:seen:prodi:repli:bush,lettera
532,let:ask:conclus:commiss:guardian:treati:oblig:watch:member:state:commit:europ:communiti:base:law:send:warn:member:state:jeopardis:rule:law,lettera
533,minist:justic:forward:request:waiver:immun:forward:public:prosecutor:instanc:court:appeal:attach:remark,lettera
534,sorri:finish:conclud:dialogu:huhn:hope:later:oral,iscritto
535,consid:amend:redund:given:amend:refer:resolut:parliament:mrs:randzio-plath,lettera
536,quit:simpl:precept:huge:headach:particular:view:fact:member:state:increas:accustom:receiv:substanti:ring-fenc:rebat:unus:resourc:agricultur:budget:bonus:particular:welcom:save:countri:prospect:admonitori:brussel,monito
537,know:number:text:dead:lack:effect:penalti,morta
538,recommend:second:read:common:posit:adopt:council:view:adopt:european:parliament:council:regul:amend:council:regul:organis:labour:forc:sampl:survey:communiti:cod:null,lettera
539,propos:promot:fraud:flagrant:violat:spirit:direct:adopt:year,lettera
540,remind:drug:addict:denial:addict:subsidi,lettera
541,current:framework:framework:refer:explicit:presid:prodi:agre:parliamentari:particip,lettera
542,reason:ahead:quick:commission:sign:tri:readdress:question:role:nuclear:energi:partnership,lettera
543,basic:mean:sector:need:lay:provis:field:respect:spirit:charter,lettera
544,council:sent:promis:european:parliament:accept:total:packag:compromis:council:lay:common:posit:accord,lettera
545,import:debat:held:presid:parliament:president-in-offic:council:write:turkish:govern:tell:order:opportun:prove:good:intent:organis:meet:strasbourg:sakharov:prize:winner:light:meet:leila:zana:freed:order,lettera
546,presid:say:amend:declar:amend:inadmiss,lettera
547,take:constitu:instanc:current:issu:broadband:flood:offic:constitu:rural:area:complain:broadband:avail:citi,lettera
548,ask:write:behalf:european:parliament:touria:tiouli:set:liberti:clear:want:state:treat:human:digniti:contempt,lettera
549,order:prevent:democrat:claus:dead:vital:establish:mechan:regular:monitor:assess:implement:entri:forc:agreement:partnership:ngos:close:daili:realiti,lettera
550,case:stress:public:delay,lettera
551,immedi:render:constitut:nigeria:univers:declar:human:right:treati:nigeria:ratifi:dead,morta
552,belgian:minist:sent:repli,lettera
553,said:overlook:complet:unaccept:democrat:claus:laid:agreement:countri:observ,lettera
554,ladi:gentlemen:debat:mander:report:vote:request:appli:urgent:procedur:propos:council:decis:conclus:agreement:european:communiti:republ:croatia:ecopoint:applic:croatian:transit:traffic:austria,lettera
555,januari:year:wrote:european:parliament:respons:mep:issu:abort,lettera
556,avail:websit:stress:aim:prevent:need:abort:support:reproduct:health:programm,lettera
557,basi:new:inform:commiss:servic:address:compet:hellen:author:late:april:ask:posit:specif:issu:rais:relat:compat:hellen:legisl:practic:communiti:public:procur:legisl:relev:jurisprud:court:justic,lettera
558,did:succeed:insist:sign:seven:european:union:member:state:countri:includ:foremost:new:member:european:union:evil:war:iraq:follow:evil:particular:follow:discredit:unit:nation:regret:say:did:happen:shown:impot:crisi,lettera
559,seen:compani:europ:support:direct,lettera
560,call:develop:european:defenc:equip:industri:competit:viabl:keep:decis:taken:thessaloniki:council:solana:european:constitut:oblig:improv:militari:capabl,lettera
561,reason:stir:receiv:end:number:countri:suffer:parkinson:diseas:chronic:heart:diseas:diabet:carer:case:alzheim:diseas,lettera
562,mind:said:say:respons:mrs:mann:question:american:counterpart:circul:recent:day:comment:press:yesterday:good:news:give:lie:theori:gain:currenc:accord:elect:year:unit:state:lost:year,lettera
563,read:schröder:blair:chirac:dutch:prime:minist:say:europ:expand:money,lettera
564,issu:supplementari:formal:notic:januari:clarifi:concret:function:new:regim:commiss:conclud:octob:aspect:lloyd:regim:examin:compli:requir:relev:european:union:insur:direct,lettera
565,doubtless:remain:dead:long:absurd:method:unanim:vote:continu:allow:europ:voic:foreign:polici:human:right:silenc:just:dissent:vote,lettera
566,commiss:usual:public:access:formal:notic:reason:opinion:infring:procedur:ongo,lettera
567,sent:indic:approach:spark:great:deal:enthusiasm:citizen:romania,lettera
568,pleas:concur:word:mrs:hermang:note:court:justic:stress:except:principl:non-export:interpret,lettera
569,import:blue:deficit:procedur:continu:issu:basi:annual:figur,lettera
570,commission:schreyer:ladi:gentlemen:voltair:like:say:motto:short:long:friendship,missiva
571,point:green:european:free:allianc:remain:extrem:worri:figur:insist:enthusiast:sign:infam:penny-pinch:attack:commiss:dare:propos:budget:union:reach:monstrous:level:europ:gdp:just:add,lettera
572,condol:sent:bigley:famili:say:feel:affect:brutal:murder,lettera
573,furthermor:month:novemb:yasser:arafat:presid:palestinian:legisl:council:die:sent:condol:council,lettera
574,set:unreason:object:recycl:recoveri:packag:wast:account:capac:constraint:just:book:slot:advanc:ecj:non-implement:spare:commiss:wast:envelop:formal:notic:reason:opinion:infring:procedur:laid:articl:treati,lettera
575,fulli:agre:initi:send:ask:express:extrem:concern:just:incid:overal:legal:human:right,lettera
576,start:bomb:explod:offic,pacco-bomba
577,last:propos:european:parliament:reject:regul:associ:budget:line:longer:strict:necessari:respons:commiss:commission:relat:new:arrang:programm:doe:refer:work:level:contact:council:use:work:parti:consist:develop:minist:concern:express:democraci:initi:lack:substanc:complet:unfit:need,lettera
578,convent:enter:forc:member:state:recours:council:europ:convent:mutual:assist:crimin:matter:council:europ:recommend:concern:rogatori:intercept:telecommun,rogatoria
579,council:compli:spirit:offici:text:ensur:greatest:possibl:transpar,lettera
580,choos:interfer:state:intern:bodi:attempt:outsid:impos:differ:indic:real,lettera
581,state:final:arriv:hospit:normal:fact:privat:life,lettera
582,confer:presid:meet:took:decis:substanc:alleg:present:right:presid:barroso:respond,lettera
583,behalf:consum:group:member:state:say,lettera
584,agreement:intent:agreement:maintain:constant:cooper:parliament:legisl:action:clear:strategi:better:result,lettera
585,singl:member:express:object:imagin:know:precis:said:appli:procedur:indic:say:prioriti:member:ask:speak:write:indic:subject:wish:speak,lettera
586,madam:presid:seen:irish:author,lettera
587,moment:inspir:wrote:joint:agre:detail:propos,lettera
588,imagin:life:countri:compani:grant:exclus:right:just:document:contain:bold:script:sub-titl:ital:use:progress:bar:doubl:click:electron:shop:basket:thing:patent:usa,carattere
589,tell:commiss:receiv:discuss:forecast:payment:greec:member:state:time:year,lettera
590,presid:year:austria:finland:date:octob:gone:far:announc:work:programm:look:forward:see:thing:brought,lettera
591,recent:receiv:mrs:gisela:sánchez:wife:antonio:sánchez:award:andrei:sakharov:prize:decemb:session:strasbourg:member:movement:women:white,lettera
592,presid:ladi:gentlemen:council:member:state:argu:court:teleolog:read:treati:lead:overturn:say:violat:especi:articl:treati:treati:clear:reserv:crimin:compet:member:state,sovvertirne
593,remind:sent:explain:intend:manag:difficult:point:proceed,lettera
594,repres:commiss:origin:propos:take:account:amend:half:billion:euro:council:origin:posit,lettera
595,thank:parliament:pittella:take:account:aspect:commiss:execut:amend:read,lettera
596,propos:make:possibl:countri:issu:fish:licenc:date:laid:exchang:parti:council:decis:adopt,lettera
597,way:confirm:decreas:fund:general:educ:cultur:programm:subject:persuas:committe:cultur:educ:leader:european:parliament,lettera
598,receiv:today:harald:rømer:deputi:secretary-gener:explain:decis:oral:repli:given:similar:question:februari,lettera
599,shall:look:situat:say:address:repli:imagin:dealt,lettera
600,presid:barroso:sent:relev:presid:borrel:point:arrang:stay:decemb:health:consum:protect:sector:suffici:resourc:sector:fewer:financi:resourc,lettera
601,realli:want:ask:possibl:amend:decis:immedi:possibl:amend:regul:tac:quota:pelag:longlin:fish:hake:net:harm:acknowledg:seen:return:water:timescal:commiss:mind:definit:regul:fix:gillnet:sector:doe:remain:situat:uncertainti,lettera
602,prioriti:recal:subject:president-in-offic:council:statement:parliament:secur:addit:fund:programm:reach:citizen:cultur:youth:health:consum:protect,lettera
603,hand:financ:minist:region:admit:fund:acquir:northern:ireland:divert:instead:direct:central:exchequ:use:reduc:level:uk-wid:taxat:borrow:necessari,lettera
604,austrian:presid:european:union:recent:sent:russian:energi:minist:khristenko:issu:energi:cooper:gas:interdepend,lettera
605,presid:parliament:receiv:presid:polish:parliament:express:concern:reject:resolut:adopt:european:parliament,lettera
606,parliament:servic:ascertain:arriv:way,lettera
607,lobbi:aviat:industri:realli:say:put:forward:excus:world:just:don:touch:special,lettera
608,second:paragraph:barrot:repli:trade:union:repres:respons:check:airworthi:aircraft:say:far:pre-flight:inspect:concern:analysi:current:legal:situat:european:union:level:law:confirm:pre-flight:inspect:qualifi:technic:inspect,lettera
609,watch:care:spirit:open:upheld:come:month,lettera
610,document:commission:ferrero-waldn,lettera
611,say:sentenc:commiss:sent:warn:regard:presum:incorrect:applic:spanish:author:amend:direct:impact:public:privat:work:environ:case:project:construct:orbit:road:madrid,lettera
612,think:mayb:spirit:head:direct,lettera
613,council:scarc:budg:moment:scheme:tend:look:dead,mosso
614,broad:econom:polici:guidelin:vital:instrument:progress:econom:monetari:union:appli,scrupolosamente
615,view:commiss:regard:content:sent:irish:depart:transport:energi:communic:june:juli:bidder:second:mobil:phone:licenc:effect:depart:transport:energi:communic:fix:million:entranc:fee:new:oper,lettera
616,happen:mean:press:releas:sign:commiss:offici:decid:regul:enter:forc,lettera
617,tell:juli:possibl:chang:essen:list:propos:ascertain:identifi:annex,lettera
618,think:suffici,lettera
619,congress:goad:week:spring:said:expect:europ:strong:word:presid:santer,lettera
620,wasn:mrs:scriven:start:dear:franz:minist:sign:secret:agreement,lettera
621,case:belgium:formal:notic:stage:infring:procedur:honour:member:know:communic:belgian:govern:septemb:await:respons:deadlin:month,lettera
622,light:pse:vote:favour:parliament:report:guarante:mrs:bjerregaard:sound:water:polici:futur,lettera
623,ask:greek:parliamentari:presid:write:greek:govern:demand:citizen:union:treat:proper,lettera
624,clear:govern:doe:want:involv:social:partner:issu:social:partnership,parola
625,question:follow:doe:commiss:intend:respect:appli:total:spirit:european:parliament:resolut:septemb:polit:situat:turkey,lettera
626,second:ask:confirm:sent:member:concern:read:hous:awar:exact:said:behalf:parliament:member:engag:breach:conduct:hous,lettera
627,sent:chairmen:manag:base:decis:competit:think:start:reflect:zealous:pursuit:competit:european:industri:world:industri:general:take,lettera
628,rule:regul:did:write,lettera
629,furthermor:wors:evid:today:exchang:king:hussein:jordan:netanyahu:prime:minist:israel,lettera
630,parliament:parliamentarian:respond:thousand:collect:receiv:subject,lettera
631,text:sent:belarus:govern:contain:undertak:discuss:deputi:suprem:council:constitut:chang:necessari:establish:greater:separ:power,lettera
632,wrote:servic:tri:solut,lettera
633,committe:employ:social:affair:drawn:opinion:share:concern:report,lettera
634,commission:remind:final:repli:date:said:awar:import:banana:grow:island:madeira:econom:social:ecolog:point:view,lettera
635,receiv:critic:user:non-convent:medicin:tell:better:leav,intimano
636,just:receiv:dutch:agricultur:minist:effect:attend:nation:parliament:sit:afternoon,lettera
637,son:start:school:unit:state:return:europ:receiv:year-old:american:schoolfriend:written:comput,lettera
638,simpl:prevent:applic:legisl:approv:commiss:council,lettera
639,did:concern:simpli:receiv:tell:complaint:dealt,lettera
640,year:great:effort:meet:inform:contact:offici:solv:problem:encount:foreign:ski:instructor:wish:pursu:activ:franc:real:progress,lettera
641,receiv:good:ngos:institut:say:marín:act:unfair:oper:proper:honest:compli:rule:punish,lettera
642,interpret:contrari:unhcr:contrari:spirit:convent:establish:europ,lettera
643,confirm:receiv:coat,lettera
644,cours:answer:doubt:submit:committe:rule:procedur:verif:credenti:immun:think:right:way,lettera
645,day:commiss:send:greek:author:matter:contraven:legisl:step:taken:given:case,lettera
646,discuss:label:direct:european:parti:argu:differ:approach:wide:applic:accord:spirit:legal:preced:posit,lettera
647,written:question:spanish:govern:comment:debat:green:paper:number:parliament,scritto
648,undertak:appear:novemb:presid:commiss:santer:presid:european:parliament:gil-robl:gil-delgado,lettera
649,point:wish:tie:sentenc:taken:predecessor:president-in-offic:financ:minist:salm,scritto
650,convinc:parti:repres:certain:appli:prepar:convert:dead:live:project,morta
651,green:european:parliament:support:mrs:wemheuer:report,virgola
652,fundament:point:avail:parliament:interest:see,lettera
653,intend:draw:attent:amend:tabl:green:ask:vote:war,lettera
654,point:honour:member:communic:subject:diabet:driver:basic:power:interpret:appli:law:rest:member:state:commiss,lettera
655,sent:warn:quick:possibl,lettera
656,speed:send:warn:extrem:rare,lettera
657,tell:negoti:reaction:posit:bank:communiti:prior:round:tabl:februari:sent:emma:bonino:copi:show:will:work:direct,lettera
658,context:help:surpris:term:use:address:slovak:presid,lettera
659,wonder:impertin:ask:write:kind:condol,cordoglio
660,presid:receiv:colleagu:nuala:ahern:state:submit:articl:parliament:magazin,lettera
661,wibe:suggest:procedur:present:petit:simplifi:use:electron:mean:specifi:necessari:send:petition:invit:confirm:propos:sent:e-mail:soon:petit:receiv:web,lettera
662,refer:law:extraterritori:effect:unilater:interpret:agreement:helmsburton:secretari:mrs:albright:august:helm:chairman:foreign:affair:committe:unit:state:senat,lettera
663,confirm:commiss:year:air:hypothesi:communic:luxembourg:european:council:employ:hope:idea:remain:dead,lettera
664,truth:capit:indisput:rever:help:critic:reason,maiuscola
665,commiss:take:ensur:compli:spirit:harrison:report:late:payment:adopt:septemb:sure:medium-s:busi:carri:work:commiss:victim:late:payment:commiss,lettera
666,fact:surpris:mild,lettera
667,shall:sure:even:meet:socialist:receiv:given:person,lettera
668,mrs:aelvoet:did:reach:yesterday:immedi:forward:european:commiss:committe:foreign:affair:ask:commiss:invit:statement:pursuant:rule:rule:procedur,lettera
669,fulli:agre:rapporteur:opinion:statement:germani:franc:unit:kingdom:decemb:intent:german:spanish:french:italian:swedish:british:minist:defenc,lettera
670,section:refer:leonardo:vinci:vocat:train:programm:come:committe:employ:social:affair,lettera
671,decemb:year:morocco:express:opposit:regard:candid:candid:second:list,documento
672,second:santer:swedish:prime:minster:göran:persson:noteworthi:incid,lettera
673,focus:possibl:way:maintain:healthi:rural:popul:structur:european:union,documento
674,exact:pleas:hand:just:minut:commission:monti:repli:cox:wrote:infring:procedur,lettera
675,cours:individu:countri:moral:polit:oblig:compli:intern:convent:field:spirit,lettera
676,amsterdam:treati:come:forc:doubt:expect:commiss:requir:outlaw:danish:ban:creosot:amsterdam:treati:doe:permit:countri:major:measur:relat:human:health:concern,lettera
677,said:financi:time:day:great:misfortun:european:union:polit:leader:includ:prime:minist:blair:regret:say:fail:heed:warn:signal:fail:grasp:nettl:american:earlier:stage,lettera
678,contact:member:state:tri:speed,provvedano
679,pleas:say:point:quit:happi,lettera
680,measur:commiss:intend:set:sent:presid:european:parliament:today,lettera
681,current:difficulti:right:advis:joint:budgetari:author:prepar:respons:rigor:effect:budget:year:line:polit:commit:accord:spirit:interinstitut:agreement,lettera
682,entir:agre:point:adopt:exampl:fact:presid:inform:commiss:reason:refus:discharg:simpli:secret:way:thing,lettera
683,santer:stipul:bangemann:commenc:new:duti:new:activ:procedur:set:articl:treati:complet:said:submit:colleg:question:compat:plan:appoint:articl:treati,lettera
684,say:sine:qua:non:condit:establish:committe:communic:sign,lettera
685,propos:amend:appropri:increas:lower:parliament:consider,lettera
686,person:awar:exchang:said:lift:embargo:associ:introduct:test,scambiata
687,presid:rapporteur:ladi:gentlemen:fifth:amend:budget:accord:direct:propos:budgetari:concili,documento
688,let:remind:parti:leader:hagu:secretari:wale:broke:rule:book:addit:led:stern:commission:wulf-mathi:regard:regulatori:requir,lettera
689,receiv:contact:british:perman:repres,lettera
690,commend:argument:set:legal:affair:committe:set:posit:view:precis:clariti:commend:breviti,lettera
691,naiv:grant:freelanc:enterpris:right:oper:select:circumv:weight:limit:easili:content:cours:check,lettera
692,presid:ladi:gentlemen:use:summon:demonstr:telegram:nowaday:e-mail:websit,lettera
693,acknowledg:respons:parliamentarian:sent:effect:head:govern:yesterday,lettera
694,exampl:minist:goe:knee:cut:wrist:write:pledg:blood:deliv:habitat:direct:agre:timet:prepar:assist:region:provid:structur:fund:circumst,polso
695,commission:barnier:state:import:compli:spirit:addit:law,lettera
696,request:send:avail,lettera
697,briefli:point:commiss:propos:includ:propos:amend:budget,lettera
698,yesterday:receiv:chairperson:faith:reflect:happen:legal:affair:committe:follow:discuss:decid:recommend:parliament:note:leav:issu:tabl:discuss,lettera
699,clear:infring:spirit:decis:head:govern:parliament:place:work:need:said:clearest:possibl:term,lettera
700,june:sent:regard:proceed:monday:june:whit:monday,lettera
701,report:quit:right:divid:subject:applic:communiti:law:dimens:non-transposit:communiti:law:incompat:transposit:measur:communiti:law:applic:method,trasposizione
702,european:union:uniqu:guarantor:alongsid:unit:state:egypt:repres:arab:world:commit:honour:faith,rigoroso
703,want:specifi:council:cours:prepar:re-examin:agricultur:expenditur:autumn:light:content:amend:commiss:present:reconsid:develop:market:rural:develop:expenditur,lettera
704,presid:express:view:use:commiss:evalu:member:state:pursu:content:convent:right:child,lettera
705,commission:say:plan:indic:assess:progress:discrep:complaint:post:bag:student:teacher:knock:door:mep:lobbi:suggest:wish:allow:constraint:work:accept:amend:propos:hope,lettera
706,measur:taken:regard:intern:organis:servic:order:speed:limit:possibl:court:sector:procedur,lettera
707,run:counter:spirit:defin:copenhagen:candid:countri,lettera
708,conserv:parti:look:way:ring-fenc:compet:run:spirit:treati:recognis:posit:member:state:heart:european:polit,lettera
709,highlight:need:address:issu:health:problem:tourist:visit:member:state:certain:live:issu:know:subject:receiv:constitu,lettera
710,agricultur:expenditur:account:half:entir:budget:increas:amend:taken:account:overal:increas:budget:just,lettera
711,presid:number:member:state:receiv:comité:européen:des:fabric:sucr:european:committe:sugar:manufactur:regard:commiss:propos:account:deliber,comunicazione
712,regard:gleni:kinnock:question:concern:link:initi:cotonou:agreement:say:commiss:entir:respect:spirit:provis:agreement:came:inform:consult:acp:countri,lettera
713,despit:warn:reason:opinion:threat:legal:european:court:justic:embarrass:continu,diffida
714,step:repli:commiss,lettera
715,mrs:gradin:repli:novemb:decemb:wrote:januari,lettera
716,novemb:mrs:gradin:asp:relat:entir:legal:oblig:consider:absolut,lettera
717,clear:januari:mrs:gradin:whilst:liberti:speech:precious:upheld:express:opinion:instanc:consid:defam:legal:consequ:democrat:societi:specif:implic:commiss:employ:european:institut,lettera
718,send:copi:repli:agreement:mrs:gradin:releas:letter:exchang:includ:person:januari:written:offici:capac,lettera
719,injudici:plan:contraven:spirit:framework:direct:water,lettera
720,draft:believ:direct:meet:confer:presid,lettera
721,madam:presid:just:ask:possibl:pass:quick:receiv:just:refer:exact:word,comunicazione
722,let:hope:problem:resolv:sit:communiti:arriv,pervenuto
723,amend:possibl:consid:present:document,lettera
