id,phrase,classes
282,year:commiss:parliament:member:state:financ:minist:tell:public:busi:chang:communiti:landmark:date:januari:cost:move:currenc:number-on:tool:unif:disappear,scenario
283,assur:utter:condemn:act:violenc:brought:effort:spare:bring:perpetr:heinous:crime:justic,efferato
284,clear:europ:want:occupi:right:world:european:secur:defenc:polici:common:foreign:secur:polici,scena
285,horrifi:war:caucasus:offer:averag:russian:politician:chanc:par:excel:beat:popular:nation:drum:especi:run-up:duma:elect,bellici
286,wrong:pay:tribut:philip:low:team:work:success:conclud:new:convent:difficult:circumst,quinta
287,long:period:supremaci:parti:govern:point:period:last:year:polit:revitalis,vivacizzata
288,help:support:asid:detail:blown:proport:come:indiscrimin:kill:frenzi:danger:secret:support:extern:power:power:european:drift:take:advantag:unstabl:situat:pull:string:work:fanat,fattasi
289,artifici:creation:use:evid:exist:so-cal:european:polit:produc:proof:european:democraci:work,scena
290,know:stadium:appal:tragic:incid,evocano
291,crime:indic:possibl:victim:say,luogo
292,detect:sergeant:say:suspect:crime:weapon:precis:rifl:bomb,fucile
293,normal:war,scena
294,note:interven:order:ensur:wit:repeat:occurr:ugli,scena
295,case:member:posit:member:hous:legisl:european:prejud:conduct:member:way:bring:hous:sole:appropri:author:member:sought:immun:waiv:clear:unsatisfactori:affair,legislatore
296,shall:leav:cover:agricultur:total,panorama
297,day:teheran:heat:student:protest:glad:say:presid:khatami:announc:doe:support:sentenc:order:review:novemb:suprem:leader:khamenei,teatro
298,urg:apocalypt:realiti:wors:televis:footag,scena
299,balanc:compon:respect:divers:europ:democrat:safer:develop:definit:respect:intern,livello
300,commiss:work:hard:cooper:intern:agenc:contribut:humanitarian:assist:need,quinta
301,thank:enda:kenni:said:recent:dáil:perman:represent:civil:servant:technic:good:presid,quinta
302,thank:rapporteur:work:council,quinta
303,presid:president-in-offic:council:commission:mrs:flautr:just:said:primari:issu:natur:russian:inform:polici:manipul:journalist:kept:away,manipolatorie
304,govern:presid:kuchma:oligarch:support:russian:presid:putin:yesterday:start:visit:ukrain:last:day:support:candid:prime:minist:yanukovych,quinta
305,truth:taken:respons:delic:intern:intern:confer:iraq:met:sidelin:quartet:deal:relaunch:roadmap:middl:east:peac:follow:death:yasser:arafat:attend:european:union-russia:summit:polit:crisi:ukrain,scena
306,budgetari:resourc:avail:permit:financ:expert:travel:disast:assess:need:assist,recano
307,mrs:carlshamr:said:minut:genit:mutil:honour:kill:forc:marriag,carlshamre
308,benefici:involv:public:battl:complex:way,quinta
309,current:way:like:develop:dictat:prudent:approach:aim:protect:european:industri:face:unbalanc:destruct:competit,scenario
310,want:accur:view:social:dimens:globalis:invit:tourist:french:town:day:social:upris:ethnic:riot:anti-french:hatr:burn:car:destroy:school:crech:gymnasium:hospit:mention:systemat:widespread:attack:fighter:law:enforc:offic,antifrancese
311,numer:occas:face:situat:assist:avail:mean:move:emerg,luogo
312,commission:initi:contribut:bring:comprehens:view:approv:new:pesticid:come:biopersist:endocrin:disrupt:class:carcinogen:wordi:enumer:perfect:reason:ban:chemic,biopersistenti
313,ensur:nepal:emerg:world:stabl:democraci,scena
314,bolivar:venezuela:new:concess:timber:extract:suffer:impact:uncontrol:alluvi:gold-min,teatro
315,consist:mean:human:right:element:intern,azione
316,commiss:regular:discuss:human:right:intern:world-wid,livello
317,agre:occhetto:say:disappear:berisha:eas:situat,scena
318,ask:europ:certain:role:highest:level:world:prefer:continu:role:polit:dwarv:polit:gnome:continu:argu:import:foreign:polici:issu:aris:intern:level,nanetto
319,work:peac:slow:real:work:carri:bring:communiti:spirit:open:friendship:generat:conflict:suspicion,quinta
320,said:great:deal:sens:have:high:employ:mobil:precis:singl:currenc:appear,scena
321,recogn:just:move:new:build:avail:televis:set:issu:administr:need:address,monitor
322,question:have:reliabl:partner:intern:forgotten:saw:recent:iraq:crisi:situat:kosovo,scena
323,facet:energi:ukrain:need:kept:mind,caratterizzano
324,currenc:come:chang:world:direct:monetari:bipolar:foundat:new:european:feder:built:relationship:european:central:bank:nation:bank:moral:fabric:reconstruct:european:societi:strong:valu:respons:civil:virtu:requir:oblig:new:currenc:sign:path:ahead:monetari:union:econom:union,panorama
325,especi:danger:glamor:media:internet:quit:liter:advertis:new:drug,enfatizzazione
326,increas:extens:vari:circul:synthet:drug:complet:revolution:narcot,scenario
327,presid:nigeria:long-run:saga:unrest:brutal:outlook:democraci:human:right:remain:high:uncertain,teatro
328,general:assembl:drug:held:juli:opportun:address:sever:discrep:legisl:implement:incorpor:convent:recent:develop:drug,droga
329,fact:look:better:allow:deceiv:know:truth:iran:protest:thing:right:just:public:stage,quinta
330,commend:wiebenga:report:hope:support:order:avoid:unpleas:come:vote,wiebenga
331,presid:framework:agreementfor:trade:cooper:republ:korea:initial:octob:word:prior:financi:crisi:afflict:countri:eastern:asia:curb:extraordinari:econom:growth:korea:countri:crisi:increas:econom:commerci:heavyweight:intern:need:think:shipbuild:industri:share:world:market:automobil:industri:produc:world:output,scena
332,aim:cautious:set:nation:referendum:futur:east:timor,accurata
333,recent:seen:terribl:televis:show:foday:sankoh:rebel:forc:describ:black:humour:short:sleev:long:sleev:accord:cut:arm:civilian:includ:children:women:just:shoulder:wrist,scena
334,chancellor:berlin:symbol:town:nonetheless:make:shiver:bring:mind:imag:decid:cohn-bendit:armi:return:survivor:rememb:previous:war,brivido
335,strong:believ:incorpor:european:agenda:reliabl:realist:prospect:recoveri:countri:wit:healthi:develop:polit:yugoslavia:includ:weaken:milosev:objection:regim:way,scena
336,colleagu:wynn:fear:end:duke:york:-type:scenario:feel:affair:akin:asterix:obelix:asterix:special:play:case:vie:council:play:julius:caesar,asterix
337,fact:parliamentarian:involv:realiti:fact:origin:involv:wealthi:world:ngos:came,arrivassero
