id,phrase,classes
300,alavano:council:awar:total:resourc:avail:appropri:intern:organis:kosovo:doe:desir:term:member:state:rais:limit:real:abil:organis:ground,correspondent
301,welcom:rapporteur:propos:commiss:budgetari:appropri:numer:organis:right:fund:regul,adapte
302,support:stipul:report:congratul:rapporteur:think:propos:measur:scale:problem,hauteur
303,natur:difficulti:locat:euro:ppe-e:decid:support:resolut:withdraw,rencontre
304,madam:presid:think:miss:comment:footbal:itali:franc,match
305,travel:footbal:euro:subject:check:carri:extern:border:schengen:area,match
306,have:nation:given:member:want:attend:footbal:suffici:ground:turn:border,match
307,unfortun:text:doe:idea:desir:portug:lead:european,dessein
308,summit:netherland:win:kind:footbal:belgium,match
309,summari:favour:european:union:play:broader:role:mediterranean:hope:human:materi:resourc:provid:challeng:face,hauteur
310,mean:letter:commiss:propos:amend:regul:determin:member:state:payment:vat-bas:resourc:doe:actual:practic,adapter
311,member:state:european:union:deal:situat:matter:urgenc:way:need,hauteur
312,observ:develop:close:stock:order:determin:materi:stream:develop:realli:object,correspondent
313,propos:recognis:instanc:administr:cost:manag:process:aid:aid:small-scal:farmer:receiv,correspondent
314,doe:origin:version:incomprehens,conforme
315,council:justic:home:affair:minist:held:week:produc:encourag:result:term:member:state:resolv:commit:action,correspondre
316,point:look:signific:chang:thing:first:definit:commiss:polici:prioriti:second:tri:ensur:right:task:measur:third:welcom:idea:have:strengthen:institut:dialogu:ensur:budget:actual:collect:decid,adéquation
317,respect:recognis:current:cooper:polic:forc:base:non-bind:agreement:hoc:contact:foster:demonstr:weak:ineffici,match
318,wholeheart:endors:propos:long:deal:proper:exchang:inform:better:coordin:bodi:respons:secur:footbal,rencontre
319,organis:know:problem:occur:close:contact:nation:footbal:bodi:extens:experi:organis:footbal,rencontre
320,second:want:serious:address:problem:surround,rencontre
321,unless:happen:seek:size:fleet:exist:resourc:condemn:failur,adapter
322,trade:oper:present:number:countri:entir:depend:raw:materi:fallen:price:situat:come:resembl:box:heavyweight:lightweight:boxer,match
323,commission:tell:latest:posit:question:organis:racist:violenc:footbal,match
324,know:preserv:uefa:matter:direct:commiss:want:ask:increas:racist:violenc:nation:region:footbal:fact:organis:far:right:exclus:commiss:statement:increas:previous:speaker:said:sport:express:cultur:way:life:countri:european:union,match
325,way:european:union:doe:lose:industri:strong:better:man:servic:industri,combiner
326,approach:doe:vision:concern:european:women:daili:basi:prove:worth:complex:stand:give:want:impos:sexist:approach,correspond
327,commiss:propos:ambigu:inappropri:scientist:promis:result:year:research:doe:urgenc:need:patient:suffer:wait:treatment,répond
328,success:guidelin:hing:european:budget:ambit:set,répondre
329,morn:written:presid:borrel:draw:attent:disgrac:incid:took:night:tuesday:night:footbal:england:spain:racist:abus:black:english:player,match
330,european:union:presid:disast:mobilis:demonstr:societi,hauteur
331,presid:believ:said:joint:meet:committe:foreign:affair:develop:budget:express:recognit:reaction:european:institut:commiss:criticis:occas:believ:circumst:exampl:offer:civil:societi,hauteur
332,subject:cohes:polici:appear:perfect:sens:discuss:aspect:fresh:mind:help:formul:cohes:polici:new:realiti,conforme
333,instead:need:china:export:europ:china,équilibrer
334,way:implement:enforc:direct:need:labour:market,répond
335,recent:italian:televis:play:black:white:colour:point:italian:societi:european:societi:toler:racism:footbal,match
336,presid:ladi:gentlemen:somebodi:brilliant:year:european:project:footbal:play:close:door,match
337,obvious:did:minist:schäubl:approach:repli:day:formal:assur:feder:law:forc:rigor:appli:specif:accompani:prevent:initi:ground:german:citi:involv:stage:footbal,rencontre
338,exact:spokesperson:palestinian:circumst:olmert:won:victori:isra:ballot:box,face
339,given:problem:mis-sel:nice:french:express:come:light:countri:damag:investor:confid:point:complex:natur:invest:product:greater:protect:investor,accompagner
340,final:complet:revis:financi:produc:fair:transpar:buoyant:budget:permit:financi:resourc:polici:object,aligner
341,racist:incid:taken:european:footbal:includ:follow:act:monkey-lik:chant:deris:sing:hang:banner:reflect:neo-fascist:belief:toss:banana:skin:footbal:pitch,match
342,lamassour:report:basic:bring:situat:comprehens:resourc:aspir:depend:contribut:member:state:cours:wait:multiannu:program:budget:come:end,hauteur
343,consum:welfar:measur:sole:consid:posit:want:watch:specif:team,match
344,addit:higher:weight:involv:adjust:class:elig:intervent:intervent:qualiti:hold:meat:intervent:wish:buy,adapté
345,adher:french:version:austria:lost:footbal:franc:yesterday,football
346,chairman:committe:develop:cooper:stand:minut:claim:charm:knowledg,charme
347,regard:debat:quota:comment:debat:denmark:quit:differ:countri:primari:concern:promot:nation:product:order:cheap:soap,feuilleton
348,european:union:undertaken:provid:aid:effect:paid:contribut:financi:polit:partner:peac,versé
349,need:look:televis:broadcast:produc:public:broadcast:high:cultur:standard:organ:requir,répondent
350,futur:ask:speech:avail:bureau:difficult:posit,prierai
351,presid:great:appreci:report:mcmillan-scott:share:colajanni:view:parliament:demonstr:attitud:hold:debat:import:issu:half-empti:chamber:competit:footbal,match
352,cours:conclus:controversi:avoid:want:adjust:rule:basi:articl:mrs:thyssen:just:emphas:framework:treati:realiti:market,corresponde
353,think:import:point:risk:reproach:final:analysi:council:declar:doe:willing:determin:achiev:zero:growth:budget:say:council:suffici:realist:reason:share:parliament:view:legal:oblig:european:union,correspond
354,european:parliament:control:european:mean,match
355,subject:polic:intern:footbal,rencontre
356,light:event:saturday:octob:olymp:stadium:rome:footbal:england:itali:commiss:intend:conduct:enquiri:organ:polic,rencontre
357,item:statement:commiss:uefa:decis:allow:winner:coca-cola:cup:european:cup,coupe
358,common:ground:council:commiss:parliament:today:global:econom:environ:improv:european:industri:competit:best:world:continu:maintain:posit:achiev,leader
359,action:develop:commiss:larg:recommend:titley:report,coïncident
360,even:footbal:real:madrid:borussia:dortmund,match
361,fabre-aubrespi:mention:april:sure:seen:footbal:serious:situat:budget:discuss:keep:fix:hous:hour,match
362,remind:cours:watch:europ:million:viewer:scotland:take:brazil:open:world:cup,match
363,propos:palestinian:wish:arafat:accept,deçà
364,realiti:doe:dream:struggl:surviv:difficult:condit,obligés
365,respons:major:hous:today:doe:commit:voter:expect:public:opinion,hauteur
366,accept:principl:amend:make:clear:fingerprint:ident:just:similar:accept:principl:amend:intend:clear:data:sent:asylum:applic:countri:origin:use:member:unrel,empreinte
367,took:advantag:vent:hatr:chant:nazi:slogan:chase:black:arab:leav:ground,match
368,right:end:season:pari:germain:show:anti-racist:video:clip:celebr:valu:friendship:brotherhood:pleasur:sport,match
369,parliament:discuss:safeti:euro:pressur:assum:portion:british:public:opinion,match
370,moment:commiss:reflect:revitalis:order:identifi:immedi:prioriti:commiss:recent:polit:industri:progress,adapter
371,reason:went:swede:dane:charg:think:thank:refere:linesmen:consider:effort,arbitre
372,feel:round:box:ultim:committe:includ:rapporteur:said:discharg:grant,match
373,hope:communiti:budget:provid:programm:financi:resourc:polit:ambit:public:state:mediterranean:area,hauteur
374,despit:method:adopt:welcom:charter:fundament:right:social:foundat:stone:european:union:expect:object:set,hauteur
375,issu:discuss:select:simpli:need:respond:urgenc:situat:bring:legisl:declar:lisbon:summit,conformant
376,multiannu:total:establish:period:hope:figur:stage:ambit:european:union:mediterranean:polici,hauteur
377,old:say:appli:action:word:goe:say,dicton
378,emphasis:need:train:farm:diversif:includ:low-volum:product:nich:market:cooper:market:techniqu:come:individu:farm:seek:commerci:bargain:strength:supermarket:chain,égaler
379,union:world-class:fish:power:largest:market:fish:produc:claim:adopt:role:import:intern:organis:specif:region:fish:organis,correspond
380,rhetor:fight:money:launder:tough,assortir
381,profound:suspici:valu:meet:real:dialogu:take:discuss:joint:statement:issu:present:import:footbal:countri,match
382,regard:public:opinion:press:disagre:provan:word:written:newspap:read,contredisent
383,reason:target:met:member:govern:prepar:fund:restructur,dégager
384,rule:world:anti-dop:agenc:current:strict:rule:appli:european:union,correspondent
385,resolv:courag:enlarg:negoti:candid:countri:show:enact:wide-rang:new:law:prepar:join:european:union:member,égaler
386,second:observ:order:prevent:disturb:maintain:law:order:connect:footbal:foremost:essenti:organis:effici:exchang:inform:regard:risk:present:specif:type:support:travel:second:improv:coordin:organis:respons:secur,match
387,presid:council:initi:deprez:report:plug:huge:gap:legisl:prevent:suppress:hooligan:violenc:footbal:taken:explos:dimens:recent:year:result:member:state:failur:appli:effici:measur,stade
388,report:deprez:behalf:committe:citizen:freedom:right:justic:home:affair:raft:council:decis:concern:secur:connect:footbal:intern:dimens:cns,match
389,interest:male-femal:equal:organis:footbal:femal:marri:singl:member:european:parliament,match
390,think:china:right:path:better:wors:lucki:countri:lucki:nation:long:histori:cultur:civilis:heritag,civilisationnel
391,inform:council:point:draft:council:decis:concern:secur:intern:footbal,match
392,simpli:accept:public:expens:polic:countri:patrol:overse:footbal:profession:club:earn:bad:live:member:state:wish:contribut:cost:increas:secur:measur:airport:interest:airport,rencontre
393,mean:stabil:pact:rigid:adapt:new:situat,adapter
394,start:centuri:world:leader:given:chanc:johannesburg:succeed:specif:implement:programm:draft:concret:pledg,concrètes
395,commiss:explain:exist:tonnag:capac:newly-introduc:vessel:taken:decommiss:european:commiss:discontinu:legal:proceed:irish:govern:ground:introduct:fish:capac:violat:common:fisheri:polici,immobilisées
396,apart:commerci:reason:european:commiss:wish:bandi:order:justifi:refus:re-establish:specif:aid:oilse:crop:reason:support:crop:protein:content:higher:oilse:crop:dri:fodder:case:product:quota:demand,répondre
397,simpli:polit:intern:level:develop:occur:problem:differ:type:requir:common:rule,hauteur
398,presid:second:varela:report:scrap:fish:vessel:reject:report:number:boat:europ:number:fish:avail:current:european:fleet:great:capac,correspondre
399,repli:barón:crespo:spanish:tenni:european:agenda,ping-pong
400,deni:real:test:rhetor:concret:act:deal:endless:stream:tortur:member:state:kingdom:spain,traduire
401,understand:ford:genk:plant:remain:open:question:adjust:product:take:shift:ford:want:product:demand,correspondre
402,financi:assist:propos:educ:train:bodi:prove:desir:contribut:develop:educ:system:elitist:vision:far:remov:problem:face:young:today:doe:need:member:educ:system,correspond
403,polit:messag:sent:european:parliament:clear:iranian:author:futur:goodwil:gestur:condit:attach:re-establish:minimum:condit:democrat:function:allow:necessari:intern:inspect:nuclear:programm,répondre
404,lithuania:experi:reform:show:favour:environ:creat:transfer:capit:labour:effici:product:activ:liber:window:new:opportun:open:popul:busi:social:expenditur:structur:reform:great:result:great:opposit:expect,correspondent
405,player:weak:experi:field:promis:fair:play:accept:author:coach:realis:import,match
406,sure:shall:cours:improv:polit:situat:china:econom,adapte
407,want:succeed:mobilis:resourc:ambit,hauteur
408,substanc:polici:doe:citizen:expect,hauteur
409,know:term:convent:competit:compani:longer:countri:china:india,classique
410,goal:prioriti:outlin:presid:month:close:european:commiss:count:support:advic:work,semblables
411,come:effort,consentent
412,countri:tremend:offer:offer:tabl:said:prepar:cut:agricultur:subsidi:said:prepar:major:tariff:reduct:agricultur:good:challeng:european:union:offer,défi
413,just:case:realiti:ground:doe:aim:legisl:framework:urgent:necessari:ensur:citizen:access:travel,correspond
414,pleas:prioriti:austrian:presid:area:freedom:justic:secur:commiss,correspondent
415,appreci:deplor:lack:budget:ambit:lisbon:strategi:hope:shall:manag:improv:financi:perspect:view:remedi:situat,hauteur
416,prosper:secur:project:repres:citizen:realiti:requir:financi:framework:ambit:new:size,accompagner
417,welcom:fact:fifa:tournament:opportun:crack:racist:act:footbal:europ,match
418,way:comparison:even:appropri:let:point:countri:footbal:match:stage:hundr:polic:offic:duti:spectat:requir:pay:cent,match
419,council:unabl:budget:ambit:publicis:european:union,adapté
420,younger:play:rugbi:recal,match
421,short:come:acquir:resourc:ambit,ambition
422,second:unusu:eastern:europ:observ:elect:permit:wit:open:ballot:box:all-import:check:take:number:ballot:paper:box:number:vote,correspond
423,convinc:adequ:requir:intern:market:protect:artist:live:work:condit,conjuguées
424,furthermor:commission:know:enter:stage:emu:requisit:exceed:deficit:vis-à-vi:gdp:oblig:state:taxat:administr:spend:revenu,adapter
425,spanish:case:govern:propos:law:make:footbal:import:general:educ:health:ban:cabl:televis:broadcast:regular:club:championship:weekend,match
426,import:consid:new:idea:support:programm:worthi:access:strategi:direct:far:structur:fund:phare:phare:doe:access:strategi:term:fund:avail:rang:support:measur:procedur:fund:aim:question,hauteur
427,presid:appreci:present:madrid:octob:anti-rac:cours:point,match
428,seek:promot:educ:vocat:train:challeng:express:treati:assess:system:essenti:tool:posit:contribut:polici:favour:employ:growth:competit,correspondent
429,develop:action:object:ground:guidelin,atteindre
430,fact:hear:highest:level:grow:number:union:countri:includ:power:countri:contribut:union:budget:financi:benefit:gain:mean:general:applic:fair:return:principl:mrs:thatcher:famous:day,hauteur
431,prepar:account:fact:china:great:countri:great:nation:emerg:year:foreign:war:status:prolong:coloni:civil:war:year:strive:creat:model:histori:cultur:goe:year:debat:today,tienne
432,financ:structur:present:longer:increas:demand,répondra
433,rigour:indic:desir:resourc:object,adéquation
434,month:seen:establish:euro:deserv:foreign:polici:expect:rest:world:rais:new:monetari:union,corresponde
435,european:union:action:word:uphold:commit:employ:right:live:digniti,conformité
436,final:presid:intent:commiss:council:condemn:polit:speech:appropri:express:financi:technic:support:independ:reconstruct:east:timor,correspondre
437,feel:extrem:import:european:union:play:polit:role:negoti:econom:aid,équivalent
438,doe:report:bad:doe:issu:stake:lucid:ambiti,hauteur
439,presid:hope:great:footbal:june:england:germani,match
440,look:forward:good:hope:safe,rencontre
441,presid:ppe-d:doe:support:resolut:british:deleg:announc:withdraw:later:want:condemn:increas:violenc:result:footbal:resolut:restrict:insubstanti:stand:extent:doe:belong:chamber,match
442,control:need:face:gradual:collaps:societi:structur:truth:told:aim:globalis:suit:europ:enemi:tee,concorde
443,establish:control:extern:border:temporarili:intern:border:schengen:area:close:border:systemat:turn:away:wish:enter:territori:order:attend:footbal,match
444,motion:resolut:contain:great:illus:great:ritualist:recit:fortun:immedi:overtaken:realiti:turkish:realiti:obvious:doe:european:illus:dream,conforme
445,half-tim:million:kettl:turn:cup:tea:drink:beer:start,rencontre
446,commiss:take:view:draft:law:denmark:cover:subject:rais:above-ment:provis,correspond
447,good:intent:coupl:polit:headway:europ:asia:joint:fact,avenant
448,communiti:soon:chanc:word:deed,transformer
449,point:appeal:sympathet:regard:world:cup,match
450,order:achiev:good:understand:caus:migrat:asylum:applic:develop:polici:actual:socio-econom:polit:context:countri:concern,concordance
451,absolut:convinc:storey:presid:add:communiti:build:ambiti:prioriti:present:morn,hauteur
452,europ:unit:state:econom:need:creat:singl:capit:market:borrow:expens:turn:inevit:favour:unit:state,comparaison
453,case:creat:european:area:freedom:secur:justic:unless:creat:network:inform:point:reinforc:polic:judici:cooper:member:state:order:suppress:violenc:footbal,stade
454,appropri:earmark:limit:concern:express:regret,correspondent
455,reduct:tax:convent:fuel:price:mean:subtract:hefti:chunk:member:exchequ,correspondre
456,case-law:court:held:nation:claus:justifi:relat:specif:offici:team:repres:countri:olymp:game:world:european:championship,rencontre
457,depend:commit:hard:work:vigil:member:state:tri,inspirer
458,action:fact:consensu:way:portugues:member:hous:behav:explain:extent:direct:debat:taken:success:achiev:term:compromis:resolut:short:vote,correspondent
459,certain:exclus:gratifi:spanish:nation:gil-robl:doe:way:tsatso:wrote:treati:nice:steer:opposit:pole:effect:legitimaci:balanc:take:account:raison:être:union:peopl:state,correspond
460,come:necessari:avail:mean:state:ambit,hauteur
461,appal:abus:just:isol:incid:seen:intern:footbal:footbal:european:union,match
462,new:neighbourhood:polici:current:set-up:inadequ:develop,inadéquate
463,long-term:object:facilit:resolut:transnistria:conflict:special:repres,transnistrie
464,addit:seen:global:level:particular:new:vineyard:new:world:appear:new:flavour:consum:requir,correspondent
465,british:sport:fan:opportun:view:signific:number:live:premier:leagu:sport:setanta:offer:seven:channel:moment:includ:exampl:live:scottish:footbal:live:european:footbal:live:rugbi,match
466,reason:consum:increas:awar:want:inform:choic:translat:pressur:mainstream:oper:produc:trader:rais:game:order:higher:public:expect:standard,répondre
467,cinema:owner:young:woman:kill:cinema:shown:came,match
468,cours:think:beat:greek:let:win:connect:royal:famili,gagner
469,footbal:suspend:result:bad:weather:eventu:play:fog:lift:storm:pass,match
470,whilst:foremost:commerci:power:world:europ:far:fail:acquir:polit:weight:econom:import,tiré
471,appli:european:social:fund:deploy:total:structur:fund:appropri:endeavour:suppli:demand:employ:market,ajuster
472,rio:agenda:convent:climat:promis,valent
473,word:problem,passer
474,jean-claud:juncker:just:outlin:mean:just:sing:old:song:actual:begin:new:refrain:new:lyric,refrain
475,exercis:object:solidar:character:communiti:solidar:furthermor:underlin:european:council:florenc:conclus,hauteur
476,urgent:matter:agre:rapporteur:direct:capabl:make:sure:anim:captiv:european:union:zoo:protect:deserv:commiss:deed:word:fulfil:treati:amsterdam,joigne
477,madam:presid:ladi:gentlemen:commission:start:budget:procedur:ajax:amsterdam:footbal,match
478,come:footbal:today:spain:madrid:delay:hour:goalpost:fell,match
479,enlarg:sure:offer:opportun:region:want:ensur:propos:present:commiss:object:prioriti:socialist:continu:delor:legaci:promot:job:sustain:growth:competit:region:central:object:econom:social:cohes:treati:enabl:citizen:region:member:state:particip:equal:foot,cadrent
480,strang:prioriti:set:cardiff:european:parliament:council:state:regard:leonardo:programm:quot:exact:english:text:bear:mind:consider:success:achiev:programm:cut:ecu:million,coïncident
481,europ:familiar:disappoint:feel:chain:democraci:rule:law:prosper:doe:expect,démocratie-État
482,got:thing:wrong:way:round:think:commiss:propos:parliament:vision,imaginé
483,limit:chang:effici:modern:power:plant:close:temporarili:virtual:problem:replac:plant:term:abil:protect:air,deçà
484,decis:follow:organis:discriminatori:sale:arrang:ticket,match
485,doe:achiev:object:coher:integr:way:difficult:border:show:europ:polit:well-b:europ:geograph:border,correspondre
486,import:step:regulatori:regim:realiti:global:car:industri,adaptation
