id,phrase,classes
494,mrs:lalumièr:excel:report:origin:gave:impress:doe:extent:new:bi-zon:europ:russia:hand:europ,reste
495,welcom:step:expand:union:central:eastern:europ:look:forward:open:negoti:countri:appli:membership,reste
496,content:assur:henderson:sure:actual:lead:progress:sit:hit:hammer,reposer
497,adopt:model:biotechnolog:patent:close:model:bring:power:bloc:forc:biotechnolog:world,reste
498,receiv:confirm:coupl:letter:belgium:citizen:tri:ticket:normal:way:evid:say:yes,reste
499,round:debat:even,reste
500,support:green:amend:paragraph:support:amend,appuierai
501,told:chanc:fault:serbian:polit:respons:squar,serbe
502,execut:resum:ecu:examin:continu:commiss:decis:juli,reste
503,work:sector:precis:need:sleep:holiday:ordinari,repos
504,presid:ladi:gentlemen:deal:today:european:union:princip:industri:activ:account:ecu:billion:worth:trade:relat:european:union:balanc:trade:world:show:deficit,reste
505,countri:constitu:lay:accept:idea,cou
506,import:messag:world,monde
507,pursuant:articl:treati:commiss:assum:respons:especi:come:defin:europ:joint:posit:represent:intern:bodi:accord:treati:necessari:recommend:ensur:council:decis:ensur:major:intern:negoti:monetari:european:union:repres:defend:interest:effect:wish,reste
508,know:european:union:normal:practic:relat:countri:consist:exhaust:opportun:offer:exist:agreement:partnership:agreement,ailleurs
509,point:rapporteur:underlin:member:state,reste
510,sum:spent:studi:plan:complet:silenc,reste
511,measur:illeg:immigr:south:great:deal:easier:immigr:look:weak:point:enter:scatter:europ,reste
512,said:young:colleagu:unaccept:devil:advocaci:defenc:crime:crimin,propos
513,respons:current:problem:farmer:consum:eat:great:deal:meat:relat:cheapli,incombe
514,respons:develop:initi:put:forward:measur:european:commiss,approfondir
515,deal:report:question:commiss,proprement
516,report:remind:respons:decommiss:financ:oper:member:state,incombent
517,disregard:fundament:concept:state:year:pharmacolog:medic:text:book:european:communiti:world:patient:treat:maximum:dose:minimum:possibl,reste
518,denmark:scandinavia:domin:principl:solidar:continu:say,autres
519,agreement:serv:exampl:world,reste
520,prefer:discuss:altern:later:date:feel:moment:prioriti:secur:situat:year:interinstitut:agreement:remark:budget,reste
521,presid:sure:hous:join:condemn:british:hous:lord:night:reject:british:govern:attempt:bring:unit:kingdom:line:european:union:introduc:proport:represent:unit:kingdom,reste
522,work:mep:extent:bound:work:carri:home:countri:regular:abod:justif:differ:level:taxat:citizen:repres,autres
523,regard:lang:comment:hope:know:daughter:drink:miss:moment:plenari,drink
524,europ:integr:viabl:europ:peac:discord:contin:polit:entiti:help:shape:futur:dramat:chang:world,pacifiquement
525,poetter:say:clever:thing:name:schmidhub:bangemann:exampl:commiss:appoint,schmidhuber
526,read:hold:word,reste
527,union:strategi:contain:novemb:white:paper:renew:energi:sourc:receiv:support:parliament:council:main:object:increas:renew:energi:sourc:union:enabl:creat:intern:base:platform:need:increas:export:world,monde
528,disagre:rapporteur:view:pre-access:aid:applic:countri:enter:separ:categori:includ:guidelin:order:reduc:burden:budget,restant
529,woman:seat:tell:vote,reste
530,far:addit:sucros:concern:awar:fact:tackl:problem:run:enorm:risk:risk:block:reform,reste
531,ask:let:matter:given:inform:issu:gain:discuss,insistiez
532,concern:express:level:check:drive:period:level:fine:penalti:impos:contravent,repos
533,hope:hous:join:put:agenda:week,reste
534,think:commend:campaign:sincer:hope:men:wear:ribbon:today:hous:continu:sport:live:instead:discard:day:come:end,restant
535,articl:far:perfect:provid:basi:work:year,reste
536,presid:fate:haug:report:thursday:lap:god:thank:great:endeavour,astre
537,progress:press:congress:clear:implement:agreement:implement:their,reste
538,case:multimod:link:portug:spain:europ,multimodale
539,heart:problem:lie:complic:injustic:way:europ:present:financ:word:support:form:resourc,repose
540,argu:strong:viewpoint:argu:great:advantag:british:membership:european:union:precis:bring:commonwealth:countri:relationship:europ:advantag:bring,reste
541,special:respons:council,incombe
542,second:point:debat:sunday:day,repos
543,sunday:day:abandon:sunday:element:worker:health:safeti:protect,repos
544,hope:reason:solut:sunday:issu:commiss:endors:european:court:justic:rais:difficulti,dominical
545,comment:sunday:opinion:sunday:particular:import:today:restless:world:especi:famili:life:social:occas:keep:tradit:club:organis,repos
546,probabl:right:discuss:reach:agreement:possibl:timet:run-up:access,suite
547,realis:right:parliament:refus:grant:discharg:trigger:event:happen:month,déclenché
548,settl:cours:head:direct:stabil:pact:discuss,ultérieurs
549,advantag:allow:transfer:case:multiannu:expenditur,outre
550,cap:expenditur:transfer:non-compulsori:expenditur:final:say:council:approv:regul:extrem:symbol:step:open:door:futur,entrevoit
551,assur:new:commiss:today:bleak:situat:persist:precis:commiss:brainchild:nato:european:union:polici,affligeante
552,csu:european:vote:commiss:twice:composit:lop-sid:way:reflect:clear:elector:demonstr:june,csu
553,commiss:consid:european:union:intern:communiti:decis:step:contain:repercuss:crisi:great:lake:countri:varieti:way:member:said:threaten:secur:stabil:africa,reste
554,report:come:rule:rule:procedur:specifi:simpl:major:allow:decid:add:item:annex:rule,reste
555,amend:particular:problemat:concern:practis:doctor:concern:sunday:day,repos
556,wrong:say:interest:develop:turkey:recent,ailleurs
557,case,tiens
558,question:natur:aris:wake:decis:european:council:happen:futur:head:budget,outre
559,unit:state:market:move:opposit:direct:world,reste
560,recommend:suggest:involv:structur:think:spoke:cooper:structur:readi:will:basi:suggest:mep:act:role:relay:suggest:provid:respect:spirit:letter:structur:fund:regul,reste
561,presidenti:elect:appear:thing:run:smooth:compar:region:macedonia:serv:model,reste
562,emphasis:world:limit:aid:mozambiqu:emerg:discuss,reste
563,intern:work:foreign:polici:principl,fondées
564,mean:direct:adopt:qualifi:major:lay:direct,finir
565,fiscal:budgetari:autonomi:european:union:doe:extent:polit:autonomi,repose
566,bourlang:mind:inform:cours:refer:morn:matter:bureau,serez-vous
567,spirit:lowest:common:denomin:approach:pervad:propos:measur:mandatori:remov:organ:spleen:brain:spinal:cord,niveleur
568,high:reminisc:exploit:agricultur:worker:countri:forc:buy:boss:shop:inflat:price:forc:work:live:scant:wage:order:pay:debt:shop,magasin
569,commiss:illeg:dispossess:land:spread:southern:africa:disast:area:concern:africa,reste
570,short:communiti:union:level:thing:level:push,autres
571,rate:result:second:check:avail:start:part-sess:strasbourg:assur:ladi:gentlemen:posit:pathogen:element:present:colleg:quaestor:advis:bureau:confer:presid:necessari,croyez
572,illeg:exampl:involv:gangland:oper:illicit:distil:smuggl:privat:individu:politician:bring:ration:countri,reste
573,hope:year:carri:programm:forward:tunisia:region,reste
574,ran:ahead:committe:realis,reste
575,unusu:land:connect:north:import:maritim:traffic:enorm,reste
576,clear:need:interven:crimin:framework:real:crime:commit:import:crimin:framework:consist:legisl:administr:sanction:provis:regul:economi:order:overal:framework:consist,reste
577,essenti:approv:joint:text:debat:direct:protect:sea:coastlin:pollut:caus:ship:enhanc:imag:european:union:standard-bear:environment:polici:exampl:world:follow,reste
578,parti:pds:clear:determin:learn:new:live,pds
579,countri:origin:realis:fundament:principl:common:coexist:threaten:europ:kill:belief,fonde
580,candid:set:pace,ailleurs
581,unit:common:project:unmistak:project:peac:european:europ:world,monde
582,concept:stand:gain:ground:french:societi:hope:export:europ,reste
583,just:add:franc:look:number:area:reform:view:answer:concern:propos:establish:tobin-typ:tax:question:actual:work:remain:unansw,reste
584,case:public:perceiv:imagin:risk:simpli:rumour:duti:respons:communic:public:order:lay:rumour:restor:consum:confid,rumeur
585,real:power:chief:execut:tung:chee-hwa:govern:effect:appoint:beij,chee-hwa
586,assur:fulli:intend:continu:way,croyez
587,respons:put:measur:member:state,repose
588,standpoint:state:block:drag:parliament:support:view:use:futur:architectur:institut,autres
589,histori,reste
590,awar:demonstr:concept:cultur:divers:respect:foreign:accept:idea:right:nub:problem:help:europ:play:fundament:role:relat:world:era:globalis,reste
591,import:classif:societi:receiv:report:damag:bulk:carrier:see:bureaux:opinion:condit:ship,avarie
592,second:point:laurel,reposer
593,rapporteur:clear:modernis:polici:need:conflict:continu:exist:state-own:justifi:exempt:posit:area:separ:europ:sea,reste
594,russia:rail:gaug:differ:countri:lot:russian:carriag:wagon:run:finland:built:accord:gost:standard,reste
595,turn:audit:personnel:food:veterinari:offic:visit:number:member:state:end:decemb:intend:visit:earli,tournée
596,stabil:yugoslavia:albania:macedonia:region:depend:consist:firm:hing:stifl:extremist:expansionist:element:albanian:kosovar:popul,reste
597,madam:presid:hous:awar:committe:fisheri:approv:report:issu:week:hope:present:parliament:part-sess,sachiez
598,think:fair:clear:debat:today:respons:overal:polici:field:commiss,charger
599,greec:wholeheart:support:neighbour,ardent
600,point:notifi:intern:earlier:debat:subject:start:surpris:thing:got:fast:start,ailleurs
601,clear:prove:possibl:instead:seek:impos:plan:issu:sought:consensus:import:aspect:awar:ultim:respons:state,recherché
602,troubl:join:debat:area:call:discuss:asem:ensur:increas:parliamentari:particip,empêche
603,mountain:climb:confid:ireland:europ:rise:challeng:given:chanc,reste
604,consequ:task:european:parliament:establish:rule:gradient:step:place:relat:build:fact:slipperi:surfac,reposer
605,gothenburg:summit:confirm:direct:taken:lisbon:stockholm:requir:economi:tackl:harsher:anti-grass:root:measur:hit:worker:start:pension:nation:insur:system:general,reste
606,result:possibl:follow:american:model:pass:portion:annual:govern:deficit:world:continu:compet:possess:exchang:currenc:fall:valu,reste
607,austria:versus:world,scénario
608,presid:convinc:debat:globalis:just:got:ground:discuss:forese:futur,reste
609,member:state:european:union:want:activ:line:step:collabor:treati:nice:take:effect:remind:franc:sure:back:wrong:hors:take:facto:passiv:line,autres
610,want:fight:shoulder:shoulder:american:colleagu:unit:state:congress:alli:joint:resolv:feroci:conflict:planet:persever:decis,autres
611,place:right:home:instanc:women:right:men:world:unfortun:case:women:realli:face:tortur,reste
612,thing:differ:north-eastern:control:northern:allianc:countri,reste
613,guarante:interconnect:itali:european:contin:clear:mean:better:distribut:traffic:alpin:cross:mode:transport,reste
614,hope:major:parliament:adopt:report:tomorrow:support:posit:europ:urgent:need:satellit:navig:view:special:situat:europ:world:septemb,monde
615,year:slowdown:econom:unit:state:world:have:greater:impact:european:union:origin:anticip,reste
616,bilater:want:undeclar:intensifi:cooper:laid:bare:weak:handicap:european:union:effect:vis-à-vi:world,handicaper
617,commiss:council:refus:influenc:pressur:world,clameur
618,support:access:china:consider:fund:think,ailleurs
619,hope:european:council:courag:belgian:presid,reste
620,matter:nation:law,reste
621,propos:chang:staff:regul:submit:propos:hous:council:spring:year,reste
622,regard:broader:issu:respect:fundament:right:specif:women:right:nigeria:africa:council:determin:pursu:polici:long:implement:field:mean:follow:instrument:cotonou:agreement:articl:lay:parti:oblig:intern:commit:relat:respect:human:right:reaffirm:equal:men:women:cairo:declar:plan:approv,reste
623,replac:tradit:job:secur:employ:need:new:approach:work:arrang:new:problem:emerg:turn:part-tim:employ:full-tim:employ:week:ban:work:public:holiday:far:adjust:work:arrang:paid:work:turn:self-employ:control:applic:specif:work:arrang:case:telework:new:balanc:struck:home:life:work:final:cours,repos
624,accept:matter:swedish:prosecut:author:shall:need,instruite
625,parliament:assur:intend:parliament:fulli:inform:negoti:intent:whatsoev:undermin:parliament:prerog,avoir
626,today:news:regard:mrs:bétancour:situat:mind,bétancour
627,structur:fund:taken:calcul:problem:budget,reste
628,court:auditor:reluct:member:state:want:warn:court:request:compli,cesse
629,popul:group:obvious:special:gene:behav:differ,autres
630,signific:amend:programm,reste
631,true:continu:unemploy:social:problem:come:poor:standard:educ:teach:insecur:futur:disappoint:alien:youth:societi,déçoivent
632,appear:intern:communiti:turn:attent:entir:away:central:america,reste
633,presid:amend:draw:attent:hous:particular:support:general:philosophi:report:intend:priori:vote:favour:end:fact:amend:stand:total:contradict:report,suite
634,needless:say:import:matter:consid:light:signific:india:repres:asia:world,monde
635,conced:step:forward:effect:better:organis:differ:european:union:decision-mak,reste
636,plethora:measur:mean:local:author:region:protect:environ:sunday:tri:level:danger:peak:traffic,repos
637,presid:central:eastern:europ:consider:progress:come:freedom:press:matter:mention:taken:wrong:turn:russia:belarus,empire
638,step:forward:let:hope:characteris:presid:futur:presid,danois
639,good:doe:suggest:exist:univers:complet:introspect:maintain:contact:world:simpli:longer:case,reste
640,believ:need:discuss:brok:titley:report:congratul:rapporteur:work:talk:subject,autres
641,day:autumn:committe:week-long:surgeri:instead:realli:profit,autres
642,need:clear:europ:citizen:assur:protect:interest:contin,citoyen
643,need:address:today:import:agreement:reach:franc:germani:brussel:summit:natur:good:countri:isol:communiti:current:partner,isole
644,commiss:assur:entir:construct:approach:achiev:final:result:relat,être
645,comparison:adopt:acqui:communautair:doe:deal:far:turkey:concern,reste
646,consensus:reach:joint:declar:regard:transit:kaliningrad:russia,reste
647,prerog:follow:suggest:council,demeure
648,just:polici:kind:produc:handsom:reward:busi:consum:countri:conserv:govern:rediscov:pioneer:practic:european:union,reste
649,open:debat:joint:work:let:increas:divis,reste
650,think:sensibl:possibl:driver:spend:week:period:home:live:famili,repos
651,unaccept:authoris:divis,repos
652,follow:inevit:consequ,reste
653,presid:speak:minut:behalf:committe:women:right:equal:opportun:speak:report:mrs:patri:report:mrs:thyssen,parlerai
654,furthermor:offer:world,offrent-ils
655,film:show:extent:suffer:await:famili,suite
656,parti:european:socialist:hope:avoid:concili:come:direct,pse
657,fact:develop:link:hand:link:world:univers:improv:servic:provid,reste
658,think:smart:set:european:intellig:energi:agenc:chanc:usa:environment:protect:agenc:earli:eye:world,reste
659,involv:hands-on:work:ahead,chargés
660,demonstr:world:includ:work,reste
661,world:eager:anticip:parliament:vote:tomorrow:compromis:packag,reste
662,colleagu:solana:high:repres:teheran:week:make:point:make:month:month:wish:iran:sign:addit:protocol:necessari:suffici:condit:convinc:world:civil:nuclear:programm:ambit:said,reste
663,unless:respect:claus:associ:agreement:isra:difficulti:convinc:world:act:good:faith:issu:peac,reste
664,result:ladi:gentlemen:laurel:regrett:prestig:accid:prevent:happen:erika,reposer
665,demonstr:want:live:commit:send:signal:world:countri:want:ratifi:kyoto:protocol,reste
666,extrem:import:hagu:convent:parent:respons:protect:children:date:ratifi:member:state:quick:possibl,reste
667,case:certain:better:allow:hour:extra:drive:-hour:period:follow:hour:drive,repos
668,dedic:avail:brief:comment:report:mrs:mckenna:request:joint:debat:report:case,reste
669,agre:rapporteur:right:multi-annu:guidanc:programm:laid,enterrées
670,commiss:ambiti:work:programm:enlarg:creation:stabil:growth:world,reste
671,european:guantanamo:bay:speak:detaine,reste
672,respons:surveil:cancer:screen:test:member:state,incombe
673,urg:support:european:commiss:maintain:rule:court:reform:stabil:growth:pact:order:bring:european:growth:despit:hard:euro,reste
674,communic:idea:suggest:requir:investig:translat,reste
675,say:so-cal:progress:primarili:seal:europ:world:greater:extent,reste
676,iraq:brought:control:world:chang:kind:supermarket:privat:prolifer:supermarket:countri:possibl:terrorist:nuclear:ambit:seiz:chanc,reste
677,instrument:consist:polici:risk:way:legitimis:polici:essenti,reste
678,far:urg:liberalis:concern:bolkestein:mind,rassurer
679,accid:time:coincid:travel:rule:applic:driver,repos
680,hour:anim:vehicl:blatant:violat:welfar:digniti:anim:transport:restrict:hour:transport:blatant:violat:principl:intern:market,halte
681,decis:rehabilit:member:state,rester
682,figur:monitor:cours:drive:time,repos
683,establish:singl:market:consequ:liberalis:road:transport:sector:short-sea:ship:union:led:stiffer:competit:substanti:increas:number:case:compani:attempt:gain:competit:advantag:fail:compli:communiti:legisl:drive:period:deduc:signific:increas:infring:record,repos
684,third:spars:popul:region:extrem:north:sweden:finland:lose:object:status:propos:call:question:geograph:disadvantag:exist:regardless:situat:europ,reste
685,final:taoiseach:deserv:hard:work,repos
686,debat:one-sid:voic:rais:constitut:feel:europ:civil:power:mrs:sbarbati:wide:share:parliament,reste
687,term:counter-terror:expertis:doe,relève
688,moder:think:wrong:public:fund:subsidis:advertis:agricultur:product:world,reste
689,tomorrow:hous:kick:new:set:polit:appointe:continu:look:home:fail:domest:politician,repos
690,evid:unaccept:practic:assur:mean,inacceptables
691,shadow:elect:referendum:held:aim:amend:constitut:make:possibl:lukashenko:remain:power:belarus:life,sillage
692,respons:arm:trade:current:member:state:commiss:fulli:associ:consider:common:foreign:secur:polici,compétents
693,have:strong:deleg:compos:repres:european:institut:cop:give:union:import:opportun:encourag:world:respons:threat:climat:chang,reste
694,kok:report:shown:quit:emphat:afford:laurel:need:invest,reposer
695,second:commit:certain:re-evalu:relat:have:courag:reject:easi:conform:ignor:european:union:respons:world:instead:europ:point:refer:model:world:fight:defend:human:right:freedom,reste
696,remain:unchang:mere:clarif,reste
697,member:state:adopt:stricter:rule:polit:pressur:peer:pressur:evid:effect,autres
698,bring:improv:journey:time:transport:period:maximum:stock:densiti:endur:year:come,repos
699,begin:key:element:strike:potenti:conflict:council:seek:authoris:member:state:franc:case:particular:area:clear:guidanc:power:communiti:form:except:enshrin:treati,revient
700,idea:growth:deal:wrong:repres:unfortun:return:debat:took:prior:adopt:sustain:strategi:gothenburg,reste
701,respons:defend:belarussian:nation:right:genuin:independ:semblanc:independ:control:lukaschenko:croni:shoulder,repose
702,want:degre:flexibl:way:period:observ:stagger:apport:add:driver:say:talk:union:confirm,repos
703,context:remind:main:aim:commiss:formul:propos:drive:time:period:profession:driver,repos
704,think:point:chang:provis:lead:better:rule:rule:complex:new:way:regul:drive:period:complic:natur:thing,repos
705,case:luxembourg:impos:mandatori:period:minist:inclin:think:problem:lie,repos
706,truli:worthi:condemn:condit:far:match:consid:necessari:maintain:reason:life:remain:confin:isol:area:motorway:accommod:appropri:sanitari:condit:faraway:countri:furthermor:possibl:leav:vehicl:fear:robberi,repos
707,intend:dwell:detail:individu:issu:will:question:look:forward:debat,suite
708,europ:need:play:role:world,reste
709,simpli:afford:allow:africa:continu:drift:away:world,reste
710,stori:srebrenica:enorm:impact:europ:world:particular:countri:netherland:dutch:wearer:blue:helmet:appear:incap:offer:citizen:inhabit:refuge:protect:need,reste
711,believ:say:today:european:parliament:gain:matur:legitimaci:credibl:public:visibl:cooper:commiss:solid:foundat,repose
712,ask:thank:hous:period:year:campaign:human:right:democraci:turkey:turkey:world:wage:cold:war:talk:human:right:today:saw:turkey:problem:human:right,reste
713,world:social:dialogu:mean:labour:market:condit:improv:oblig:bring:social:progress:world,reste
714,union:decid:establish:import:regim:common:organis:market:banana:complet:differ:common:organis:market:govern:fruit:veget:sector,reste
715,remain:unconvinc:sit:deputi:secretari:general:member:assist:bureau:explain:privat:mind,tranquilliser
716,contribut:substanti:intern:communiti,reste
717,wish:clear:face:except:situat:spain:europ:rememb:led:formal:protest:seventeen:european:union:ambassador,reste
718,set:exampl:world:effect:measur:need:taken:climat:chang:threaten,reste
719,consensus:develop:show:laurel:spend:money:spend:money,reposer
720,presid:homophobia:problem:member:state:europ,reste
721,report:tabl:khadraoui:provid:basi:common:aviat:polici:world,reste
722,common:environment:polici:need:union:just:need:union:relat:world:duti:object:set:convent:work:treati,reste
723,sorri:paragraph:report:churlish:lump:countri:neighbour:put:par:andorra:vatican,reste
724,fourth:regular:daili:period:equival:hour:consecut:divid:period:hour:respect,repos
725,reason:complianc:work:direct:monitor:drive:time:check,repos
726,particular:refer:hour:daili:direct:left:equat,repos
727,presid:commission:ladi:gentlemen:wonder:familiar:thuringia:european:regul:drive:time:period,repos
728,regard:new:welcom:intend:combin:inform:communic:system:simpl:fleet:manag:tool:indispens:enforc:profession:driver:drive:time:period,repos
729,minut:speak:institut:parliament:legitim,reste
730,respect:respons:sole:compani:produc:help:employe:anticip:provid:continu:train,entière
731,amend:remain:unchang,reste
732,fact:develop:multi-facet:honest:democrat:europ:open:world,reste
733,particular:move:commission:piebalg:said:open:statement:went:immedi:accid:clean-up:work:tri:concret:sarcophagus:tri:protect:popul,reste
734,import:forget:world,reste
735,just:pretti:word,reste
736,think:predecessor:jean-luc:dehaen:said:advoc:enlarg:advoc,reste
737,honour:member:assur:commiss:investig:case:care:case:way:order:assess:impact:oper:european:energi:sector:belgium:franc:parti:import:market:posit,être
738,presid:success:week:summit:foremost:deliv:concept:democratis,repose
739,question:council:propos:european:union:code:conduct:weapon:export:possibl:blueprint:futur:arm:trade:treati:tell:council:publicis:support:arm:trade:treati:intend:attempt:european:union:impos:standard:world,reste
740,recent:controversi:section:deal:train:cabin:crew:work:hour:in-flight:hour:period:pilot:surpris:safeti:issu:touch:social:benefit:person:concern,repos
741,committe:develop:discuss:commission:week:far:concern:lay:matter,close
742,think:main:famili:give:opportun:recharg:batteri,ressourcer
743,best:conclus:draw:debat:today:consult:broad:support:establish:new:strategi:mental:health,autres
744,status:settlement:object:ensur:kosovo:reliabl:partner:progress:region,reste
745,backdrop:fervent:hope:posselt:cours:border:ceas:exist:north:korea:ceas:exist:current:wait:happen:offer:highest:express:solidar:refuge:north:korea,reste
746,presid:commission:need:secret:servic:committe:unit:state:tell:war:iraq:increas:reduc:risk:terror:europ:world,reste
747,regul:allow:shark:handl:board:vessel:fin:separ:bodi:provid:design:achiev:greater:effici:entir:shark:fin:store:board:separ,reste
748,task:place:oblig:demand:parliamentarian:accept:respons:simpli:let:thing,interpelle
749,follow:liber:section:telecommun:market:europ:world:commiss:put:forward:propos:deregul:part:legisl:current:govern:possibl:start:oper:busi:field:mail:servic,monde
750,remind:year:commiss:took:initi:tri:harmon:fli:pilot:came:empty-hand,resttime
751,plead:council:commiss:accept:propos:given:doubl:legal:basi:recours:articl:have:sole:articl:restrict:basi:subject,relève
752,come:later,reste
753,nation:right:prevent:world:trade:wish,autres
754,issu:hand:hous:shall:let,laisse
755,vote:brinkhorst:report:follow:deviant:line:parliament:seek:impos:denounc:deviant:line:compulsori:expenditur:slip:categori:non-compulsori:expenditur:distribut:power:laid:treati:surreptiti:chang,ensemble
756,ladi:gentlemen:accompani:friday:hope:doubl:friday:vacat,repos
757,econom:barrier:trade:distort:competit:aris:good:countri:region:discrimin:exampl:impos:tariff:target:countri:world:general,ensemble
758,prioriti:liber:market:promot:industri:leav:come:accord:contrari:view:way:creat:order:legisl:market:left:devic:bring:social:order,reste
759,know:happen:european:union:principl:british:parliament:oper:parliament:bind:successor,reste
760,close:cooper:servic:especi:deal:common:problem:affect:europ:world,monde
761,shall:vote:report,reste
762,awar:multipl:problem:face:poor:countri:world:poorest:think:expect:govern:bangladesh:respect:human:right:expect:countri:world,tous
763,look:popul:amend:receiv:unequivoc:support:back,autres
764,know:imposs:refuge:stay:border:camp:perpetr:genocid:hide:weed,autres
765,just:word,reste
766,presid:madam:commission:ladi:gentlemen:cornerston:construct:common:fisheri:polici:undoubt:conserv:fisheri:resourc,cimente
767,second:point:right:say:van:miert:europ:open:world:particular:unit:state:reciproc,reste
768,document:discuss:today:direct:intervent:demonstr:ambigu:wors:lack:understand,reste
769,doe:want:bitter:disappoint:world:europ:play:card:hand:world:influenc,reste
770,remov:sunday:day:put:obstacl:way:success:famili:life,repos
771,rate:work:world:complet:day:inhuman,repos
772,christian:sunday:especi:signific:day:ordain:god:day:christ:resurrect,repos
773,day:pattern:variabl:work:time:famili:societi,repos
774,labour:law:shop:open:hour:align:better:matter:sunday:day:employe:employ:sunday:work:renew:vigour:monday,reposer
775,one-third:ireland:trade:probabl:found:countri:emu:britain:world,reste
776,closer:cooper:need:azerbaijan:georgia:armenia:extract:oil:resourc:caspian:sea:greater:saudi:arabia:export:europ:world:process:situ,monde
777,altern:polici:come:stand-stil:sector:good:transport:advanc:bottleneck:unfair:competit:regard:tax:energi:consumpt:pollut:drive:hour:period,repos
778,argu:sovereignti:democraci:parliament,réside
779,accept:logic:extend:deadlin:accept:propos,restant
780,say:europ:lack:confid:creat:problem,reste
781,hope:dutch:presid,outre
782,allow:destroy:fact:support:west:bank:prepar:work:mostar:build:peac:communiti,bank
783,doe:mean:women:primari:carer:activ:unit:carri:men,dévolues
784,cours:decis:honour:member,décider
785,left-right:confront:appear:systemat:harm:quit:contrari:afraid:opposit:import:report:real:divis:background:separ:vast:major:hemicycl:conscious:respect:human:right:essenti:valu:european:union:minor:discredit:concept,déconsidérer
786,amend:vote:taken:separ:vote:paragraph,reste
787,cours:period:journey:time,repos
788,dutch:presid:new:draft:treati:hope:learn:resolv:includ:draft:prevent:european:union:take:kind:approach:attitud:mean:send:observ:offload:respons:institut:definit:meant:member:state:prevail:great:difficulti:necessari:resourc:shoulder,reste
789,ladi:gentlemen:trade:communiti:world:take:sea:percentag:union,reste
790,far:certain:case:intend:matter,rester
791,final:point:relat:extern:relat:clear:negoti:mandat:far:india:china:negoti:assur:cornelissen:hous:interest:european:dredg:industri:offer:competit:perform:excel:standard:certain:taken:fulli:account:regardless:current:status:legisl:part:world,reste
792,tell:dialogu:shipbuild:european:union:deal,autres
793,overrun:extent:problem:schedul,emploi
794,think:assum:thing:dealt:nation:region:level,reste
795,council:ensur:european:union:countri:sign:global:ban:ottawa:promot:idea:europ:world,monde
796,europ:set:exampl:send:strong:signal:world:follow:sooner:later,autres
797,laudabl:thing:implement:european:union:legisl:effect:legisl:happen:speci:habitat:continu:declin:worldwid,reste
798,biolog:period:requir:senegales:author,repos
799,troubl:institut:histori:mark:absenc:approv:provinc:quebec:current:constitut:law:canada:imposs:find:origin:formula:unit:sovereignti:francophon:quebec:associ:countri,reste
800,believ:import:particular:interest:greec:transport:infrastructur:rail:road:-should:extend:accord:greec:link:europ:way:primarili:fyrom:help:improv:connect:benefit:fyrom:european:union,reste
801,problem:banana:regim:extrem:complex:affect:island:antill:sizeabl:area:communiti:africa:world,monde
802,millennium:approach:allow:situat:endur:common:area:claim:econom:social:model:world,reste
803,realli:minist:agricultur:present:decis:debat:just:whip:boy,autres
804,depend:union:member:state:work:strong:financi:polit:independ:perman:tribun:necessari:contribut:mrs:van:bladel:say:union:world,reste
805,assur:formal:present:tri:meet:committe:cultur:youth:educ:media:exchang:view:matter,être
806,continu:union:effort:strengthen:relat:world,reste
807,courag:confirm:absenc:reason:protect:european:market:regard:import:product:produc:condit:social:dump:world:caus,reste
808,concern:minim:period:speaker:mention,repos
809,imagin:von:habsburg:have:sit:alongsid:karadz:hous:life,imaginez-vous
810,consid:patient:live:famili:vast:major:case:greatest:burden:shoulder:famili:women:today:distress:number:citizen:subject:daili:indescrib:emot:psycholog:financi:suffer,retombe
811,feel:agreement:joint:resolut:agre:present:amend:remov:signatur:joint:resolut,autres
812,cours:multilater:organ:commenc:interamerican:bank,reste
813,retain:memori:happen:live,match
814,presid:actual:believ:hous:demand:articul:van:dam:improv:harmon:drive:period:improv:control:system:achiev,repos
815,said:presid:extric:blind:alley:start:vote:von:wogau:propos:parliament:vote,suite
816,right:commiss:issu:interpret:communic:restrict:execut:matter:fall:sphere:compet:concern:assist:competit:polici:right:interpret:primari:deriv:law:court,appartient
817,opinion:differ:depend:use:kind:procedur,reste
818,regard:sign:helpless:european:union:intern:communiti:grate:allow:provid:aid:suffer:popul:countri:power:sudan:respons,reste
819,shall:support:girão:pereira:report,reste
820,countri:fayot:said:agre:tax:haven,autres
821,assur:austrian:presid:pay:close:attent:question:support:today,être
822,far:transit:arrang:sweden:finland:austria:concern:propos:doe:repres:guarante:countri:shall:higher:level:environment:protect,reste
823,continu:discuss:question:rais:assur:matter:concern:council,pouvez
824,european:integr:polici:respons:duti:citizen:countri:let:forget:citizen:packag:right:european,appuyer
825,essenti:pillar:democraci,repose
826,presid:intern:cohes:euro:zone:import:polit:factor:face:world,reste
827,austrian:presid:hold:regular:bilater:talk:slovenia,ailleurs
828,import:sensitis:feminis:polici:commiss:union:key:spend:money:budget:line:women:project:develop:countri,reste
829,make:import:point:parent:leav:extend:career:break:paradox:hamper:women:work:live:term:career:advanc:social:protect:access:labour:market:leav:taken:sole:women,reste
830,amend:remain,reste
831,contribut:extrem:right:hous:indic:planet,collègue
832,vallvé:assur:consult:commiss:stress:import:elch:mysteri:play:deserv,être
833,problem:opinion:pleas,reste
834,cours:complet:agenda:march:summit,finaliser
835,eldr:recognis:primari:respons:employ:creation:member:state,incombe
